"","ID","sex","type","class.cor","year","birthyear.int","Scale.smoltage","scale.seaage","InterpAge","Respawner","respawner.info","firstcohort","seaageatmaturity","cohort","cohort.year.all","0+","1+","2-3+","Adult","n.offspring","cohort.total","respawner.gen","min.cohort","cohort.rank","mature","AKAP11_4_fix","c25_1441_SAC","cohort.max","cohort.max.year"
"1","Uts_11A_01","sire","Adult","Adult",2011,2006,4,1,1,0,NA,2012,1,1,2012,1,1,0,0,2,1,"semelparous",1,1,"Adult",1,2,1,2012
"2","Uts_11A_02","sire","Adult","Adult",2011,2006,4,1,1,0,NA,2012,1,1,2012,5,1,0,0,6,1,"semelparous",1,1,"Adult",2,3,1,2012
"3","Uts_11A_05","sire","Adult","Adult",2011,2007,3,1,1,0,NA,2012,1,1,2012,0,1,0,0,1,1,"semelparous",1,1,"Adult",1,2,1,2012
"4","Uts_11A_06","sire","Adult","Adult",2011,2005,4,2,2,0,NA,2012,2,1,2012,8,11,5,1,25,1,"semelparous",1,1,"Adult",2,2,1,2012
"5","Uts_11A_07","sire","Adult","Adult",2011,2004,4,3,3,0,NA,2012,3,1,2012,6,15,4,2,27,1,"semelparous",1,1,"Adult",2,3,1,2012
"6","Uts_11A_08","sire","Adult","Adult",2011,2006,4,1,1,0,NA,2012,1,1,2012,1,2,0,1,4,1,"semelparous",1,1,"Adult",1,1,1,2012
"7","Uts_11A_09","sire","Adult","Adult",2011,2006,4,1,1,0,NA,2012,1,1,2012,8,7,0,0,15,1,"semelparous",1,1,"Adult",1,2,1,2012
"8","Uts_11A_11","sire","Adult","Adult",2011,2007,3,1,1,0,NA,2012,1,1,2012,0,2,0,1,3,1,"semelparous",1,1,"Adult",1,2,1,2012
"9","Uts_11A_12","sire","Adult","Adult",2011,2006,4,1,1,0,NA,2012,1,1,2012,15,11,1,1,28,1,"semelparous",1,1,"Adult",1,2,1,2012
"10","Uts_11A_14","sire","Adult","Adult",2011,2006,3,2,2,0,NA,2012,2,1,2012,1,0,0,0,1,1,"semelparous",1,1,"Adult",2,2,1,2012
"11","Uts_11A_15","sire","Adult","Adult",2011,2006,4,1,1,0,NA,2012,1,1,2012,9,4,1,1,15,1,"semelparous",1,1,"Adult",1,1,1,2012
"12","Uts_11A_16","sire","Adult","Adult",2011,2006,3,2,2,0,NA,2012,2,1,2012,3,5,1,0,9,1,"semelparous",1,1,"Adult",2,2,1,2012
"13","Uts_11A_17","sire","Adult","Adult",2011,2005,3,3,3,1,"1S1",2010,1,1,2010,0,0,0,1,1,3,"iteroparous",1,1,"Adult",1,3,3,2019
"14","Uts_11A_17","sire","Adult","Adult",2011,2005,3,3,3,1,"1S1",2010,1,2,2012,12,13,5,1,31,3,"iteroparous",1,2,"Adult",1,3,3,2019
"15","Uts_11A_17","sire","Adult","Adult",2011,2005,3,3,3,1,"1S1",2010,1,5,2019,1,0,0,0,1,3,"iteroparous",1,3,"Adult",1,3,3,2019
"16","Uts_11A_18","sire","Adult","Adult",2011,2006,4,1,1,0,NA,2012,1,1,2012,11,6,0,0,17,1,"semelparous",1,1,"Adult",1,1,1,2012
"17","Uts_11A_19","sire","Adult","Adult",2011,2006,4,1,1,0,NA,2012,1,1,2012,1,5,0,1,7,1,"semelparous",1,1,"Adult",2,2,1,2012
"18","Uts_11A_20","sire","Adult","Adult",2011,2007,3,1,1,0,NA,2012,1,1,2012,3,7,0,0,10,1,"semelparous",1,1,"Adult",2,2,1,2012
"19","Uts_11A_23","sire","Adult","Adult",2011,2007,3,1,1,0,NA,2013,1,1,2013,1,0,0,0,1,1,"semelparous",1,1,"Adult",1,2,1,2013
"20","Uts_11A_24","sire","Adult","Adult",2011,2006,4,1,1,0,NA,2012,1,1,2012,0,1,0,0,1,1,"semelparous",1,1,"Adult",1,2,1,2012
"21","Uts_11A_25","sire","Adult","Adult",2011,2006,4,1,1,0,NA,2012,1,1,2012,1,0,0,1,2,1,"semelparous",1,1,"Adult",1,2,1,2012
"22","Uts_11A_26","sire","Adult","Adult",2011,2006,4,1,1,0,NA,2012,1,1,2012,16,14,3,0,33,1,"semelparous",1,1,"Adult",1,2,1,2012
"23","Uts_11A_34","sire","Adult","Adult",2011,2006,4,1,1,0,NA,2012,1,1,2012,1,0,0,1,2,2,"iteroparous",1,1,"Adult",1,1,2,2014
"24","Uts_11A_34","sire","Adult","Adult",2011,2006,4,1,1,0,NA,2012,1,2,2014,66,18,1,1,86,2,"iteroparous",1,2,"Adult",1,1,2,2014
"25","Uts_11A_36","sire","Adult","Adult",2011,2004,4,3,3,0,NA,2012,3,1,2012,37,29,2,3,71,2,"iteroparous",1,1,"Adult",2,2,2,2019
"26","Uts_11A_36","sire","Adult","Adult",2011,2004,4,3,3,0,NA,2012,3,4,2019,2,0,0,0,2,2,"iteroparous",1,2,"Adult",2,2,2,2019
"27","Uts_11A_38","sire","Adult","Adult",2011,2006,4,1,1,0,NA,2014,1,1,2014,7,0,0,0,7,1,"semelparous",1,1,"Adult",2,2,1,2014
"28","Uts_11A_40","sire","Adult","Adult",2011,2003,4,4,4,0,NA,2011,4,1,2012,32,25,3,0,60,1,"semelparous",1,1,"Adult",2,3,1,2012
"29","Uts_11A_42","sire","Adult","Adult",2011,2006,4,1,1,0,NA,2014,1,1,2014,25,6,1,0,32,1,"semelparous",1,1,"Adult",2,2,1,2014
"30","Uts_11A_44","sire","Adult","Adult",2011,2006,4,1,1,0,NA,2012,1,1,2012,0,2,0,0,2,1,"semelparous",1,1,"Adult",2,3,1,2012
"31","Uts_11A_48","sire","Adult","Adult",2011,2005,5,1,1,0,NA,2012,1,1,2012,1,0,0,0,1,1,"semelparous",1,1,"Adult",1,1,1,2012
"32","Uts_11A_49","sire","Adult","Adult",2011,2006,4,1,1,0,NA,2012,1,1,2012,1,1,0,1,3,1,"semelparous",1,1,"Adult",1,1,1,2012
"33","Uts_11A_51","sire","Adult","Adult",2011,2007,3,1,1,0,NA,2012,1,1,2012,3,2,0,2,7,1,"semelparous",1,1,"Adult",2,2,1,2012
"34","Uts_11A_54","sire","Adult","Adult",2011,2007,3,1,1,0,NA,2012,1,1,2012,1,3,1,0,5,1,"semelparous",1,1,"Adult",2,2,1,2012
"35","Uts_12A_005","sire","Adult","Adult",2012,2004,4,4,4,0,NA,2013,4,1,2013,25,5,1,0,31,1,"semelparous",1,1,"Adult",2,2,1,2013
"36","Uts_12A_006","sire","Adult","Adult",2012,2007,4,1,1,0,NA,2013,1,1,2013,7,0,0,0,7,1,"semelparous",1,1,"Adult",1,1,1,2013
"37","Uts_12A_007","sire","Adult","Adult",2012,2005,4,3,3,0,NA,2013,3,1,2013,10,1,0,1,12,1,"semelparous",1,1,"Adult",2,3,1,2013
"38","Uts_12A_008","sire","Adult","Adult",2012,2008,3,1,1,0,NA,2013,1,1,2013,3,0,0,0,3,1,"semelparous",1,1,"Adult",2,2,1,2013
"39","Uts_12A_009","sire","Adult","Adult",2012,2007,4,1,1,0,NA,2013,1,1,2013,14,1,2,0,17,1,"semelparous",1,1,"Adult",1,2,1,2013
"40","Uts_12A_010","sire","Adult","Adult",2012,2007,4,1,1,0,NA,2013,1,1,2013,3,2,0,0,5,1,"semelparous",1,1,"Adult",2,2,1,2013
"41","Uts_12A_011","sire","Adult","Adult",2012,2006,5,1,1,0,NA,2013,1,1,2013,8,1,0,0,9,1,"semelparous",1,1,"Adult",2,2,1,2013
"42","Uts_12A_014","sire","Adult","Adult",2012,2007,4,1,1,0,NA,2013,1,1,2013,2,0,0,0,2,1,"semelparous",1,1,"Adult",2,2,1,2013
"43","Uts_12A_015","sire","Adult","Adult",2012,2007,4,1,1,0,NA,2013,1,1,2013,0,4,0,2,6,1,"semelparous",1,1,"Adult",1,3,1,2013
"44","Uts_12A_016","sire","Adult","Adult",2012,2007,4,1,1,0,NA,2013,1,1,2013,17,1,0,1,19,1,"semelparous",1,1,"Adult",1,1,1,2013
"45","Uts_12A_017","sire","Adult","Adult",2012,2006,3,3,3,0,NA,2013,3,1,2013,15,4,1,2,22,1,"semelparous",1,1,"Adult",2,3,1,2013
"46","Uts_12A_022","sire","Adult","Adult",2012,2006,5,1,1,0,NA,2013,1,1,2013,17,5,0,0,22,1,"semelparous",1,1,"Adult",1,2,1,2013
"47","Uts_12A_023","sire","Adult","Adult",2012,2008,3,1,1,0,NA,2013,1,1,2013,2,0,0,0,2,1,"semelparous",1,1,"Adult",1,3,1,2013
"48","Uts_12A_028","sire","Adult","Adult",2012,2007,4,1,1,0,NA,2013,1,1,2013,0,1,0,0,1,1,"semelparous",1,1,"Adult",2,2,1,2013
"49","Uts_12A_033","sire","Adult","Adult",2012,2005,4,NA,3,0,NA,2013,3,1,2013,0,0,0,1,1,1,"semelparous",1,1,"Adult",2,2,1,2013
"50","Uts_12A_034","sire","Adult","Adult",2012,2007,3,2,2,0,NA,2013,2,1,2013,29,3,2,0,34,1,"semelparous",1,1,"Adult",1,3,1,2013
"51","Uts_12A_035","sire","Adult","Adult",2012,2007,4,1,1,0,NA,2013,1,1,2013,1,0,0,0,1,1,"semelparous",1,1,"Adult",1,2,1,2013
"52","Uts_12A_036","sire","Adult","Adult",2012,2006,3,3,3,1,"1S1",2013,1,1,2013,35,5,2,1,43,1,"semelparous",1,1,"Adult",1,2,1,2013
"53","Uts_12_0y_072","sire","Offspring","0+",2012,2012,4,NA,NA,0,NA,2014,-2,1,2014,2,0,0,0,2,1,"semelparous",1,1,"MMP",2,2,1,2014
"54","Uts_12_0y_106","sire","Offspring","0+",2012,2012,4,NA,NA,0,NA,2014,-2,1,2014,1,0,1,0,2,1,"semelparous",1,1,"MMP",1,1,1,2014
"55","Uts_12_0y_242","sire","Offspring","0+",2012,2012,4,NA,NA,0,NA,2019,3,1,2019,1,0,0,0,1,1,"semelparous",1,1,"Adult",1,3,1,2019
"56","Uts_12_0y_276","sire","Offspring","0+",2012,2012,4,NA,NA,0,NA,2019,3,1,2019,1,0,0,0,1,1,"semelparous",1,1,"Adult",2,2,1,2019
"57","Uts_12_0y_359","sire","Offspring","0+",2012,2012,4,NA,NA,0,NA,2019,3,1,2019,1,0,0,0,1,1,"semelparous",1,1,"Adult",2,3,1,2019
"58","Uts_12_0y_382","sire","Offspring","0+",2012,2012,4,NA,NA,0,NA,2016,0,1,2016,1,0,0,0,1,1,"semelparous",1,1,"Adult",1,2,1,2016
"59","Uts_12_0y_396","sire","Offspring","0+",2012,2012,4,NA,NA,0,NA,2014,-2,1,2014,1,0,0,0,1,1,"semelparous",1,1,"MMP",1,1,1,2014
"60","Uts_12_0y_399","sire","Offspring","0+",2012,2012,4,NA,NA,0,NA,2019,3,1,2019,1,0,0,0,1,1,"semelparous",1,1,"Adult",1,2,1,2019
"61","Uts_12_0y_483","sire","Offspring","0+",2012,2012,4,NA,NA,0,NA,2013,-3,1,2013,0,0,2,0,2,1,"semelparous",1,1,"MMP",1,1,1,2013
"62","Uts_12_0y_488","sire","Offspring","0+",2012,2012,4,NA,NA,0,NA,2014,-2,1,2014,1,0,0,0,1,1,"semelparous",1,1,"MMP",1,1,1,2014
"63","Uts_12_0y_665","sire","Offspring","0+",2012,2012,4,NA,NA,0,NA,2014,-2,1,2014,2,0,0,0,2,1,"semelparous",1,1,"MMP",2,2,1,2014
"64","Uts_12_0y_788","sire","Offspring","0+",2012,2012,4,NA,NA,0,NA,2018,2,1,2018,1,0,0,0,1,1,"semelparous",1,1,"Adult",2,3,1,2018
"65","Uts_13A_002","sire","Adult","Adult",2013,2008,4,1,1,0,NA,2014,1,1,2014,1,0,0,0,1,1,"semelparous",1,1,"Adult",2,2,1,2014
"66","Uts_13A_006","sire","Adult","Adult",2013,2008,4,1,1,0,NA,2014,1,1,2014,6,1,0,0,7,2,"iteroparous",1,1,"Adult",2,2,2,2017
"67","Uts_13A_006","sire","Adult","Adult",2013,2008,4,1,1,0,NA,2014,1,2,2017,1,1,0,0,2,2,"iteroparous",1,2,"Adult",2,2,2,2017
"68","Uts_13A_007","sire","Adult","Adult",2013,2008,4,1,1,0,NA,2014,1,1,2014,2,0,1,0,3,1,"semelparous",1,1,"Adult",2,2,1,2014
"69","Uts_13A_014","sire","Adult","Adult",2013,2007,5,1,1,0,NA,2012,1,1,2012,0,1,0,0,1,2,"iteroparous",1,1,"MMP",2,2,2,2014
"70","Uts_13A_014","sire","Adult","Adult",2013,2007,5,1,1,0,NA,2012,1,2,2014,1,3,0,0,4,2,"iteroparous",1,2,"Adult",2,2,2,2014
"71","Uts_13A_016","sire","Adult","Adult",2013,2008,4,1,1,0,NA,2014,1,1,2014,4,2,0,3,9,1,"semelparous",1,1,"Adult",2,2,1,2014
"72","Uts_13A_019","sire","Adult","Adult",2013,2008,4,1,1,0,NA,2014,1,1,2014,4,0,1,0,5,1,"semelparous",1,1,"Adult",1,1,1,2014
"73","Uts_13A_020","sire","Adult","Adult",2013,2008,4,1,1,0,NA,2014,1,1,2014,1,0,0,0,1,1,"semelparous",1,1,"Adult",1,2,1,2014
"74","Uts_13A_023","sire","Adult","Adult",2013,2006,4,3,3,0,NA,2014,3,1,2014,28,2,2,2,34,1,"semelparous",1,1,"Adult",3,3,1,2014
"75","Uts_13A_024","sire","Adult","Adult",2013,2006,4,3,3,1,"1S1",2012,1,1,2012,15,20,1,2,38,2,"iteroparous",1,1,"Adult",2,3,2,2014
"76","Uts_13A_024","sire","Adult","Adult",2013,2006,4,3,3,1,"1S1",2012,1,2,2014,96,28,0,0,124,2,"iteroparous",1,2,"Adult",2,3,2,2014
"77","Uts_13A_026","sire","Adult","Adult",2013,2009,3,1,1,0,NA,2014,1,1,2014,8,4,0,0,12,1,"semelparous",1,1,"Adult",2,2,1,2014
"78","Uts_13A_028","sire","Adult","Adult",2013,2007,4,2,2,0,NA,2014,2,1,2014,12,8,0,0,20,1,"semelparous",1,1,"Adult",1,3,1,2014
"79","Uts_13A_029","sire","Adult","Adult",2013,2006,4,3,3,1,"1S1",2012,1,1,2012,1,1,1,2,5,2,"iteroparous",1,1,"Adult",1,2,2,2014
"80","Uts_13A_029","sire","Adult","Adult",2013,2006,4,3,3,1,"1S1",2012,1,2,2014,19,8,0,1,28,2,"iteroparous",1,2,"Adult",1,2,2,2014
"81","Uts_13A_030","sire","Adult","Adult",2013,2008,4,1,1,0,NA,2014,1,1,2014,1,0,0,0,1,1,"semelparous",1,1,"Adult",1,2,1,2014
"82","Uts_13A_031","sire","Adult","Adult",2013,2008,4,1,1,0,NA,2014,1,1,2014,4,1,0,0,5,1,"semelparous",1,1,"Adult",1,2,1,2014
"83","Uts_13A_036","sire","Adult","Adult",2013,2008,4,1,1,0,NA,2014,1,1,2014,4,2,2,1,9,1,"semelparous",1,1,"Adult",1,2,1,2014
"84","Uts_13A_038","sire","Adult","Adult",2013,2007,3,3,3,1,"1S1",2014,1,1,2014,1,1,0,0,2,1,"semelparous",1,1,"Adult",2,2,1,2014
"85","Uts_13A_043","sire","Adult","Adult",2013,2006,4,3,3,1,"1S1",2012,1,1,2012,7,5,1,6,19,2,"iteroparous",1,1,"Adult",2,2,2,2014
"86","Uts_13A_043","sire","Adult","Adult",2013,2006,4,3,3,1,"1S1",2012,1,2,2014,105,43,4,1,153,2,"iteroparous",1,2,"Adult",2,2,2,2014
"87","Uts_13A_050","sire","Adult","Adult",2013,2008,4,1,1,0,NA,2014,1,1,2014,40,3,2,1,46,1,"semelparous",1,1,"Adult",2,2,1,2014
"88","Uts_13A_051","sire","Adult","Adult",2013,2008,4,1,1,0,NA,2014,1,1,2014,3,3,1,0,7,1,"semelparous",1,1,"Adult",2,2,1,2014
"89","Uts_13A_053","sire","Adult","Adult",2013,2006,4,3,3,0,NA,2014,3,1,2013,0,0,0,1,1,1,"semelparous",1,1,"Adult",2,3,1,2013
"90","Uts_13A_055","sire","Adult","Adult",2013,2008,4,1,1,0,NA,2014,1,1,2014,25,2,0,0,27,1,"semelparous",1,1,"Adult",2,2,1,2014
"91","Uts_13A_056","sire","Adult","Adult",2013,2008,4,1,1,0,NA,2014,1,1,2014,17,1,0,1,19,3,"iteroparous",1,1,"Adult",2,2,3,2018
"92","Uts_13A_056","sire","Adult","Adult",2013,2008,4,1,1,0,NA,2014,1,2,2017,19,12,5,0,36,3,"iteroparous",1,2,"Adult",2,2,3,2018
"93","Uts_13A_056","sire","Adult","Adult",2013,2008,4,1,1,0,NA,2014,1,2,2018,0,1,0,0,1,3,"iteroparous",1,2,"Adult",2,2,3,2018
"94","Uts_13A_057","sire","Adult","Adult",2013,2008,4,1,1,0,NA,2014,1,1,2014,5,1,0,0,6,1,"semelparous",1,1,"Adult",2,1,1,2014
"95","Uts_13A_063","sire","Adult","Adult",2013,2008,4,1,1,0,NA,2014,1,1,2014,15,2,0,0,17,1,"semelparous",1,1,"Adult",2,2,1,2014
"96","Uts_13_0y_0185","sire","Offspring","0+",2013,2013,4,NA,NA,0,NA,2016,-1,1,2016,1,0,0,0,1,1,"semelparous",1,1,"MMP",1,3,1,2016
"97","Uts_13_0y_0243","sire","Offspring","0+",2013,2013,4,NA,NA,0,NA,2019,2,1,2019,1,0,0,0,1,1,"semelparous",1,1,"Adult",1,2,1,2019
"98","Uts_13_0y_0245","sire","Offspring","0+",2013,2013,4,NA,NA,0,NA,2019,2,1,2019,1,0,0,0,1,1,"semelparous",1,1,"Adult",2,2,1,2019
"99","Uts_13_0y_0259","sire","Offspring","0+",2013,2013,4,NA,NA,0,NA,2019,2,1,2019,1,0,0,0,1,1,"semelparous",1,1,"Adult",1,2,1,2019
"100","Uts_13_0y_0297","sire","Offspring","0+",2013,2013,4,NA,NA,0,NA,2015,-2,1,2015,1,0,0,0,1,1,"semelparous",1,1,"MMP",2,2,1,2015
"101","Uts_13_0y_0300","sire","Offspring","0+",2013,2013,4,NA,NA,0,NA,2019,2,1,2019,1,0,0,0,1,1,"semelparous",1,1,"Adult",1,3,1,2019
"102","Uts_13_0y_0331","sire","Offspring","0+",2013,2013,4,NA,NA,0,NA,2015,-2,1,2015,1,0,0,0,1,1,"semelparous",1,1,"MMP",2,2,1,2015
"103","Uts_13_0y_0340","sire","Offspring","0+",2013,2013,4,NA,NA,0,NA,2015,-2,1,2015,1,0,0,0,1,1,"semelparous",1,1,"MMP",1,2,1,2015
"104","Uts_13_0y_0347","sire","Offspring","0+",2013,2013,4,NA,NA,0,NA,2015,-2,1,2015,2,0,0,0,2,1,"semelparous",1,1,"MMP",2,2,1,2015
"105","Uts_13_0y_0363","sire","Offspring","0+",2013,2013,4,NA,NA,0,NA,2017,0,1,2017,0,0,1,0,1,1,"semelparous",1,1,"Adult",1,2,1,2017
"106","Uts_13_0y_0410","sire","Offspring","0+",2013,2013,4,NA,NA,0,NA,2015,-2,1,2015,1,0,0,0,1,1,"semelparous",1,1,"MMP",1,3,1,2015
"107","Uts_13_0y_0421","sire","Offspring","0+",2013,2013,4,NA,NA,0,NA,2015,-2,1,2015,1,0,0,0,1,1,"semelparous",1,1,"MMP",1,2,1,2015
"108","Uts_13_0y_0494","sire","Offspring","0+",2013,2013,4,NA,NA,0,NA,2015,-2,1,2015,1,0,0,0,1,1,"semelparous",1,1,"MMP",2,3,1,2015
"109","Uts_13_0y_0528","sire","Offspring","0+",2013,2013,4,NA,NA,0,NA,2016,-1,1,2016,1,0,0,0,1,1,"semelparous",1,1,"MMP",1,2,1,2016
"110","Uts_13_0y_0588","sire","Offspring","0+",2013,2013,4,NA,NA,0,NA,2016,-1,1,2016,1,0,0,0,1,1,"semelparous",1,1,"MMP",2,2,1,2016
"111","Uts_13_0y_0590","sire","Offspring","0+",2013,2013,4,NA,NA,0,NA,2015,-2,1,2015,2,0,0,0,2,1,"semelparous",1,1,"MMP",1,2,1,2015
"112","Uts_13_0y_0613","sire","Offspring","0+",2013,2013,4,NA,NA,0,NA,2015,-2,1,2015,1,0,0,0,1,1,"semelparous",1,1,"MMP",2,3,1,2015
"113","Uts_13_0y_0618","sire","Offspring","0+",2013,2013,4,NA,NA,0,NA,2015,-2,1,2015,0,1,0,0,1,1,"semelparous",1,1,"MMP",2,3,1,2015
"114","Uts_13_0y_0630","sire","Offspring","0+",2013,2013,4,NA,NA,0,NA,2015,-2,1,2015,1,0,0,0,1,1,"semelparous",1,1,"MMP",1,2,1,2015
"115","Uts_13_0y_0632","sire","Offspring","0+",2013,2013,4,NA,NA,0,NA,2015,-2,1,2015,1,0,0,0,1,1,"semelparous",1,1,"MMP",2,1,1,2015
"116","Uts_13_0y_0653","sire","Offspring","0+",2013,2013,4,NA,NA,0,NA,2015,-2,1,2015,1,0,0,0,1,1,"semelparous",1,1,"MMP",1,2,1,2015
"117","Uts_13_0y_0726","sire","Offspring","0+",2013,2013,4,NA,NA,0,NA,2015,-2,1,2015,2,0,0,0,2,1,"semelparous",1,1,"MMP",2,3,1,2015
"118","Uts_13_0y_0763","sire","Offspring","0+",2013,2013,4,NA,NA,0,NA,2015,-2,1,2015,2,0,0,0,2,1,"semelparous",1,1,"MMP",1,2,1,2015
"119","Uts_13_0y_0792","sire","Offspring","0+",2013,2013,4,NA,NA,0,NA,2015,-2,1,2015,1,0,0,0,1,1,"semelparous",1,1,"MMP",2,2,1,2015
"120","Uts_13_0y_0850","sire","Offspring","0+",2013,2013,4,NA,NA,0,NA,2017,0,1,2017,1,0,0,0,1,1,"semelparous",1,1,"Adult",2,2,1,2017
"121","Uts_13_0y_0892","sire","Offspring","0+",2013,2013,4,NA,NA,0,NA,2014,-3,1,2014,1,0,0,0,1,1,"semelparous",1,1,"MMP",1,2,1,2014
"122","Uts_13_0y_0922","sire","Offspring","0+",2013,2013,4,NA,NA,0,NA,2019,2,1,2019,1,0,0,0,1,1,"semelparous",1,1,"Adult",1,3,1,2019
"123","Uts_13_0y_0937","sire","Offspring","0+",2013,2013,4,NA,NA,0,NA,2015,-2,1,2015,1,0,0,0,1,1,"semelparous",1,1,"MMP",1,1,1,2015
"124","Uts_13_0y_1002","sire","Offspring","0+",2013,2013,4,NA,NA,0,NA,2014,-3,1,2014,0,0,0,1,1,1,"semelparous",1,1,"MMP",2,3,1,2014
"125","Uts_13_1y_0086","sire","Offspring","1+",2013,2012,4,NA,NA,0,NA,2019,3,1,2019,1,0,0,0,1,1,"semelparous",1,1,"Adult",1,1,1,2019
"126","Uts_13_1y_0102","sire","Offspring","1+",2013,2012,4,NA,NA,0,NA,2017,1,1,2017,1,0,0,0,1,1,"semelparous",1,1,"Adult",2,1,1,2017
"127","Uts_13_1y_0191","sire","Offspring","1+",2013,2012,4,NA,NA,0,NA,2014,-2,1,2014,0,1,0,0,1,1,"semelparous",1,1,"MMP",1,1,1,2014
"128","Uts_13_1y_0242","sire","Offspring","1+",2013,2012,4,NA,NA,0,NA,2019,3,1,2019,1,0,0,0,1,1,"semelparous",1,1,"Adult",2,3,1,2019
"129","Uts_13_1y_0274","sire","Offspring","1+",2013,2012,4,NA,NA,0,NA,2014,-2,1,2014,1,0,0,0,1,1,"semelparous",1,1,"MMP",2,3,1,2014
"130","Uts_13_1y_0281","sire","Offspring","1+",2013,2012,4,NA,NA,0,NA,2015,-1,1,2015,1,0,0,0,1,1,"semelparous",1,1,"MMP",1,2,1,2015
"131","Uts_13_1y_0396","sire","Offspring","1+",2013,2012,4,NA,NA,0,NA,2014,-2,1,2014,1,0,1,0,2,1,"semelparous",1,1,"MMP",1,2,1,2014
"132","Uts_13_1y_0462","sire","Offspring","1+",2013,2012,4,NA,NA,0,NA,2014,-2,1,2014,0,1,0,0,1,1,"semelparous",1,1,"MMP",1,2,1,2014
"133","Uts_13_1y_0470","sire","Offspring","1+",2013,2012,4,NA,NA,0,NA,2014,-2,1,2014,1,0,0,0,1,1,"semelparous",1,1,"MMP",2,2,1,2014
"134","Uts_13_1y_0622","sire","Offspring","1+",2013,2012,4,NA,NA,0,NA,2018,2,1,2018,1,0,0,0,1,1,"semelparous",1,1,"Adult",2,2,1,2018
"135","Uts_13_1y_0638","sire","Offspring","1+",2013,2012,4,NA,NA,0,NA,2015,-1,1,2015,1,0,0,0,1,1,"semelparous",1,1,"MMP",2,3,1,2015
"136","Uts_13_1y_0678","sire","Offspring","1+",2013,2012,4,NA,NA,0,NA,2014,-2,1,2014,2,0,0,0,2,1,"semelparous",1,1,"MMP",2,2,1,2014
"137","Uts_13_1y_0773","sire","Offspring","1+",2013,2012,4,NA,NA,0,NA,2015,-1,1,2015,0,1,0,0,1,1,"semelparous",1,1,"MMP",1,3,1,2015
"138","Uts_13_1y_0789","sire","Offspring","1+",2013,2012,4,NA,NA,0,NA,2014,-2,1,2013,1,0,0,0,1,1,"semelparous",1,1,"MMP",2,3,1,2013
"139","Uts_13_1y_0853","sire","Offspring","1+",2013,2012,4,NA,NA,0,NA,2015,-1,1,2015,1,0,0,0,1,1,"semelparous",1,1,"MMP",2,2,1,2015
"140","Uts_13_1y_0883","sire","Offspring","1+",2013,2012,4,NA,NA,0,NA,2014,-2,1,2014,1,0,0,0,1,1,"semelparous",1,1,"MMP",1,2,1,2014
"141","Uts_13_1y_0905","sire","Offspring","1+",2013,2012,4,NA,NA,0,NA,2014,-2,1,2014,0,1,0,0,1,1,"semelparous",1,1,"MMP",1,1,1,2014
"142","Uts_14A_002","sire","Adult","Adult",2014,2009,3,2,2,0,NA,2015,2,1,2015,2,1,0,0,3,1,"semelparous",1,1,"Adult",2,3,1,2015
"143","Uts_14A_005","sire","Adult","Adult",2014,2009,4,1,1,0,NA,2015,1,1,2015,1,0,0,0,1,1,"semelparous",1,1,"Adult",1,1,1,2015
"144","Uts_14A_019","sire","Adult","Adult",2014,2010,3,1,1,0,NA,2015,1,1,2015,6,4,0,0,10,1,"semelparous",1,1,"Adult",1,2,1,2015
"145","Uts_14A_022","sire","Adult","Adult",2014,2009,3,2,2,0,NA,2015,2,1,2015,2,0,0,0,2,1,"semelparous",1,1,"Adult",2,3,1,2015
"146","Uts_14A_025","sire","Adult","Adult",2014,2010,3,1,1,0,NA,2015,1,1,2015,25,8,1,0,34,1,"semelparous",1,1,"Adult",1,2,1,2015
"147","Uts_14A_027","sire","Adult","Adult",2014,2008,3,3,3,0,NA,2015,3,1,2015,17,1,1,0,19,1,"semelparous",1,1,"Adult",1,1,1,2015
"148","Uts_14A_030","sire","Adult","Adult",2014,2010,3,1,1,0,NA,2015,1,1,2015,1,1,1,0,3,2,"iteroparous",1,1,"Adult",3,2,2,2017
"149","Uts_14A_030","sire","Adult","Adult",2014,2010,3,1,1,0,NA,2015,1,2,2017,11,7,2,0,20,2,"iteroparous",1,2,"Adult",3,2,2,2017
"150","Uts_14A_031","sire","Adult","Adult",2014,2010,3,1,1,0,NA,2015,1,1,2015,1,1,1,0,3,1,"semelparous",1,1,"Adult",1,2,1,2015
"151","Uts_14A_033","sire","Adult","Adult",2014,2009,3,2,2,0,NA,2015,2,1,2015,10,2,0,0,12,1,"semelparous",1,1,"Adult",1,2,1,2015
"152","Uts_14A_040","sire","Adult","Adult",2014,2009,4,1,1,0,NA,2015,1,1,2015,6,0,0,0,6,1,"semelparous",1,1,"Adult",2,1,1,2015
"153","Uts_14A_041","sire","Adult","Adult",2014,2009,4,1,1,0,NA,2015,1,1,2015,4,1,1,0,6,1,"semelparous",1,1,"Adult",2,2,1,2015
"154","Uts_14A_044","sire","Adult","Adult",2014,2010,3,1,1,0,NA,2015,1,1,2015,3,1,0,0,4,1,"semelparous",1,1,"Adult",2,3,1,2015
"155","Uts_14A_046","sire","Adult","Adult",2014,2007,4,3,3,0,NA,2015,3,1,2015,2,1,0,0,3,1,"semelparous",1,1,"Adult",2,3,1,2015
"156","Uts_14A_053","sire","Adult","Adult",2014,2008,4,2,2,0,NA,2015,2,1,2015,13,3,0,0,16,1,"semelparous",1,1,"Adult",1,1,1,2015
