year,ID,OffspID.ext,class,Code,new_site_code,date,site_description,lat,long,box.info,Cap.no,Cap.notes.org,Ext.notes,other.notes,sample.date,ID.tube,length.cm,class,scale.age,mature.male.parr,recapture,notes.fi,notes.eng,
2016,Uts_16_3y_0009,UTS_16_3y_0009,3y,16,18,9/6/2016,upstream from Hotel reed,69.90535494,27.03455251,"BOX 37 3+, UTSJOKI 2016 SALMON, 2.9. UTSJOKI VANHA UOMA, 1-5, 5.9. HOTELLIN NIVA, 6, 6.9. HOTELLIN NIVA, YLÄOSA, 7-9, 7.9. SILLAN YLÄPUOLI, LÄNSIRANTA, 10-18, 8.9. SILLAN ALAPUOLI, ITÄRANTA, 19-25, 8.9. KYLÄTALON SÄRKÄT, 26, 8.9. POIKKISÄRKÄN YLÄPUOLI, LÄNSIRANTA, 27-30, 9.9. HOTELLIN NIVA, VASTARANTA, 31-40, 12.9. POIKKISÄRKKÄ, 41-44, 13.9. VAAHTOKOSTESÄRKKÄ, 45, + Ptec.MALES 46,47,48, LO345",9,9,ECG_071,,,,,,,,,,,
2016,Uts_16_1y_0027,UTS_16_1y_0027,1y,16,18,9/6/2016,upstream from Hotel reed,69.90535494,27.03455251,"BOX 31 1+, UTSJOKI2016 SALMON, 2.9.2016, UTSJOEN VANHA UOMA, 1-8, 5.9.2016, HOTELLIN NIVA, 9-26, 6.9.2016, HOTELLIN NIVA, 27-50, 7.9.2016 SILLAN YLÄPUOLI, LÄNSIRANTA 51-81, LO339",27,27,ECG_67,,,,,,,,,,,
2016,Uts_16_1y_0050,UTS_16_1y_0050,1y,16,18,9/6/2016,upstream from Hotel reed,69.90535494,27.03455251,"BOX 31 1+, UTSJOKI2016 SALMON, 2.9.2016, UTSJOEN VANHA UOMA, 1-8, 5.9.2016, HOTELLIN NIVA, 9-26, 6.9.2016, HOTELLIN NIVA, 27-50, 7.9.2016 SILLAN YLÄPUOLI, LÄNSIRANTA 51-81, LO339",50,50,ECG_67,,,,,,,,,,,
2016,Uts_16_0y_0405,UTS_16_0y_0405,0y,16,18,9/6/2016,upstream from Hotel reed,69.90535494,27.03455251,"BOX 5 0+, UTSJOKI 2016 SALMON, 5.9.2016 HOTELLIN NIVA 325-344, 6.9.2016 HOTELLIN NIVA, (YLÄOSA) 345-405, LO313",405,405,ECG_045,,,,,,,,,,,
2016,Uts_16_0y_0406,UTS_16_0y_0406,0y,16,18,9/6/2016,upstream from Hotel reed,69.90535494,27.03455251,"BOX 6 0+, UTSJOKI 2016 SALMON, 6.9.2016 HOTELLIN NIVA, (YLÄOSA) 406-486, LO314",406,406,ECG_045,,,,,,,,,,,
2016,Uts_16_0y_0486,UTS_16_0y_0486,0y,16,18,9/6/2016,upstream from Hotel reed,69.90535494,27.03455251,"BOX 6 0+, UTSJOKI 2016 SALMON, 6.9.2016 HOTELLIN NIVA, (YLÄOSA) 406-486, LO314",486,486,ECG_046,,,,,,,,,,,
2016,Uts_16_0y_0487,UTS_16_0y_0487,0y,16,18,9/6/2016,upstream from Hotel reed,69.90535494,27.03455251,"BOX 7 0+, UTSJOKI 2016 SALMON, 6.9.2016 HOTELLIN NIVA, (YLÄOSA) 487-562, 7.9.2016 SILLAN YLÄPUOLI, LÄNSIRANTA 563-567, LO315",487,487,ECG_046,,,,,,,,,,,
2016,Uts_16_3y_0014,UTS_16_3y_0014,3y,6,6,9/7/2016,"upstream from the bridge, West bank",69.90767707,27.04575341,"BOX 37 3+, UTSJOKI 2016 SALMON, 2.9. UTSJOKI VANHA UOMA, 1-5, 5.9. HOTELLIN NIVA, 6, 6.9. HOTELLIN NIVA, YLÄOSA, 7-9, 7.9. SILLAN YLÄPUOLI, LÄNSIRANTA, 10-18, 8.9. SILLAN ALAPUOLI, ITÄRANTA, 19-25, 8.9. KYLÄTALON SÄRKÄT, 26, 8.9. POIKKISÄRKÄN YLÄPUOLI, LÄNSIRANTA, 27-30, 9.9. HOTELLIN NIVA, VASTARANTA, 31-40, 12.9. POIKKISÄRKKÄ, 41-44, 13.9. VAAHTOKOSTESÄRKKÄ, 45, + Ptec.MALES 46,47,48, LO345",2,2(pencil),ECG_071,,9/7/2016,2,11.7,2+,2,,,,,
2016,Uts_16_3y_0012,UTS_16_3y_0012,3y,6,6,9/7/2016,"upstream from the bridge, West bank",69.90767707,27.04575341,"BOX 37 3+, UTSJOKI 2016 SALMON, 2.9. UTSJOKI VANHA UOMA, 1-5, 5.9. HOTELLIN NIVA, 6, 6.9. HOTELLIN NIVA, YLÄOSA, 7-9, 7.9. SILLAN YLÄPUOLI, LÄNSIRANTA, 10-18, 8.9. SILLAN ALAPUOLI, ITÄRANTA, 19-25, 8.9. KYLÄTALON SÄRKÄT, 26, 8.9. POIKKISÄRKÄN YLÄPUOLI, LÄNSIRANTA, 27-30, 9.9. HOTELLIN NIVA, VASTARANTA, 31-40, 12.9. POIKKISÄRKKÄ, 41-44, 13.9. VAAHTOKOSTESÄRKKÄ, 45, + Ptec.MALES 46,47,48, LO345",3,3(pencil),ECG_071,,9/7/2016,3,12.5,2+,2,,,,,
2016,Uts_16_3y_0016,UTS_16_3y_0016,3y,6,6,9/7/2016,"upstream from the bridge, West bank",69.90767707,27.04575341,"BOX 37 3+, UTSJOKI 2016 SALMON, 2.9. UTSJOKI VANHA UOMA, 1-5, 5.9. HOTELLIN NIVA, 6, 6.9. HOTELLIN NIVA, YLÄOSA, 7-9, 7.9. SILLAN YLÄPUOLI, LÄNSIRANTA, 10-18, 8.9. SILLAN ALAPUOLI, ITÄRANTA, 19-25, 8.9. KYLÄTALON SÄRKÄT, 26, 8.9. POIKKISÄRKÄN YLÄPUOLI, LÄNSIRANTA, 27-30, 9.9. HOTELLIN NIVA, VASTARANTA, 31-40, 12.9. POIKKISÄRKKÄ, 41-44, 13.9. VAAHTOKOSTESÄRKKÄ, 45, + Ptec.MALES 46,47,48, LO345",6,6.(pencil),ECG_071,,9/7/2016,6,12.7,2+,2,,,,,
2016,Uts_16_3y_0013,UTS_16_3y_0013,3y,6,6,9/7/2016,"upstream from the bridge, West bank",69.90767707,27.04575341,"BOX 37 3+, UTSJOKI 2016 SALMON, 2.9. UTSJOKI VANHA UOMA, 1-5, 5.9. HOTELLIN NIVA, 6, 6.9. HOTELLIN NIVA, YLÄOSA, 7-9, 7.9. SILLAN YLÄPUOLI, LÄNSIRANTA, 10-18, 8.9. SILLAN ALAPUOLI, ITÄRANTA, 19-25, 8.9. KYLÄTALON SÄRKÄT, 26, 8.9. POIKKISÄRKÄN YLÄPUOLI, LÄNSIRANTA, 27-30, 9.9. HOTELLIN NIVA, VASTARANTA, 31-40, 12.9. POIKKISÄRKKÄ, 41-44, 13.9. VAAHTOKOSTESÄRKKÄ, 45, + Ptec.MALES 46,47,48, LO345",8,8(pencil),ECG_071,,9/7/2016,8,12.3,2+,2,,,,,
2016,Uts_16_3y_0011,UTS_16_3y_0011,3y,6,6,9/7/2016,"upstream from the bridge, West bank",69.90767707,27.04575341,"BOX 37 3+, UTSJOKI 2016 SALMON, 2.9. UTSJOKI VANHA UOMA, 1-5, 5.9. HOTELLIN NIVA, 6, 6.9. HOTELLIN NIVA, YLÄOSA, 7-9, 7.9. SILLAN YLÄPUOLI, LÄNSIRANTA, 10-18, 8.9. SILLAN ALAPUOLI, ITÄRANTA, 19-25, 8.9. KYLÄTALON SÄRKÄT, 26, 8.9. POIKKISÄRKÄN YLÄPUOLI, LÄNSIRANTA, 27-30, 9.9. HOTELLIN NIVA, VASTARANTA, 31-40, 12.9. POIKKISÄRKKÄ, 41-44, 13.9. VAAHTOKOSTESÄRKKÄ, 45, + Ptec.MALES 46,47,48, LO345",9,9.(pencil),ECG_071,,9/7/2016,9,11.8,2+,2,,,,,
2016,Uts_16_2y_0010,UTS_16_2y_0010,2y,6,6,9/7/2016,"upstream from the bridge, West bank",69.90767707,27.04575341,"BOX 36 2+, UTSJOKI 2016 SALMON, 2.9. UTSJOEN VANHA UOMA, 1-8, 5.9. HOTELLIN NIVA, 9, 7.9. SILLAN YLÄPUOLI, LÄNSIRANTA 10-15, 8.9. KYLÄTALON SÄRKÄT, 20-21, 9.9. HOTELLIN NIVA, VASTARANTA, 16-19, 8.9. SILLAN ALAPUOLI, ITÄRANTA, 22 , 8.9. POIKKISÄRKÄN YLÄPUOLI, LÄNSIRANTA 23-24, 12.9. POIKKISÄRKKÄ, 25-29, 13.9. VAAHTOKOSTESÄRKKÄ, 30-36, LO344",10,10,ECG_071,,,,,,,,,,,
2016,Uts_16_3y_0010,UTS_16_3y_0010,3y,6,6,9/7/2016,"upstream from the bridge, West bank",69.90767707,27.04575341,"BOX 37 3+, UTSJOKI 2016 SALMON, 2.9. UTSJOKI VANHA UOMA, 1-5, 5.9. HOTELLIN NIVA, 6, 6.9. HOTELLIN NIVA, YLÄOSA, 7-9, 7.9. SILLAN YLÄPUOLI, LÄNSIRANTA, 10-18, 8.9. SILLAN ALAPUOLI, ITÄRANTA, 19-25, 8.9. KYLÄTALON SÄRKÄT, 26, 8.9. POIKKISÄRKÄN YLÄPUOLI, LÄNSIRANTA, 27-30, 9.9. HOTELLIN NIVA, VASTARANTA, 31-40, 12.9. POIKKISÄRKKÄ, 41-44, 13.9. VAAHTOKOSTESÄRKKÄ, 45, + Ptec.MALES 46,47,48, LO345",10,10,ECG_071,,,,,,,,,,,
2016,Uts_16_2y_0013,UTS_16_2y_0013,2y,6,6,9/7/2016,"upstream from the bridge, West bank",69.90767707,27.04575341,"BOX 36 2+, UTSJOKI 2016 SALMON, 2.9. UTSJOEN VANHA UOMA, 1-8, 5.9. HOTELLIN NIVA, 9, 7.9. SILLAN YLÄPUOLI, LÄNSIRANTA 10-15, 8.9. KYLÄTALON SÄRKÄT, 20-21, 9.9. HOTELLIN NIVA, VASTARANTA, 16-19, 8.9. SILLAN ALAPUOLI, ITÄRANTA, 22 , 8.9. POIKKISÄRKÄN YLÄPUOLI, LÄNSIRANTA 23-24, 12.9. POIKKISÄRKKÄ, 25-29, 13.9. VAAHTOKOSTESÄRKKÄ, 30-36, LO344",11,11(pencil),ECG_071,,9/7/2016,11,9.7,2+,2,,,,,
2016,Uts_16_2y_0014,UTS_16_2y_0014,2y,6,6,9/7/2016,"upstream from the bridge, West bank",69.90767707,27.04575341,"BOX 36 2+, UTSJOKI 2016 SALMON, 2.9. UTSJOEN VANHA UOMA, 1-8, 5.9. HOTELLIN NIVA, 9, 7.9. SILLAN YLÄPUOLI, LÄNSIRANTA 10-15, 8.9. KYLÄTALON SÄRKÄT, 20-21, 9.9. HOTELLIN NIVA, VASTARANTA, 16-19, 8.9. SILLAN ALAPUOLI, ITÄRANTA, 22 , 8.9. POIKKISÄRKÄN YLÄPUOLI, LÄNSIRANTA 23-24, 12.9. POIKKISÄRKKÄ, 25-29, 13.9. VAAHTOKOSTESÄRKKÄ, 30-36, LO344",12,12(pencil),ECG_071,,9/7/2016,12,10.1,2+,2,,,,,
2016,Uts_16_2y_0012,UTS_16_2y_0012,2y,6,6,9/7/2016,"upstream from the bridge, West bank",69.90767707,27.04575341,"BOX 36 2+, UTSJOKI 2016 SALMON, 2.9. UTSJOEN VANHA UOMA, 1-8, 5.9. HOTELLIN NIVA, 9, 7.9. SILLAN YLÄPUOLI, LÄNSIRANTA 10-15, 8.9. KYLÄTALON SÄRKÄT, 20-21, 9.9. HOTELLIN NIVA, VASTARANTA, 16-19, 8.9. SILLAN ALAPUOLI, ITÄRANTA, 22 , 8.9. POIKKISÄRKÄN YLÄPUOLI, LÄNSIRANTA 23-24, 12.9. POIKKISÄRKKÄ, 25-29, 13.9. VAAHTOKOSTESÄRKKÄ, 30-36, LO344",13,13.(pencil),ECG_071,,9/7/2016,13,10.9,2+,2,,,,,
2016,Uts_16_3y_0015,UTS_16_3y_0015,3y,6,6,9/7/2016,"upstream from the bridge, West bank",69.90767707,27.04575341,"BOX 37 3+, UTSJOKI 2016 SALMON, 2.9. UTSJOKI VANHA UOMA, 1-5, 5.9. HOTELLIN NIVA, 6, 6.9. HOTELLIN NIVA, YLÄOSA, 7-9, 7.9. SILLAN YLÄPUOLI, LÄNSIRANTA, 10-18, 8.9. SILLAN ALAPUOLI, ITÄRANTA, 19-25, 8.9. KYLÄTALON SÄRKÄT, 26, 8.9. POIKKISÄRKÄN YLÄPUOLI, LÄNSIRANTA, 27-30, 9.9. HOTELLIN NIVA, VASTARANTA, 31-40, 12.9. POIKKISÄRKKÄ, 41-44, 13.9. VAAHTOKOSTESÄRKKÄ, 45, + Ptec.MALES 46,47,48, LO345",14,14(pencil),ECG_071,,9/7/2016,14,11.8,2+,2,,,,,
2016,Uts_16_2y_0015,UTS_16_2y_0015,2y,6,6,9/7/2016,"upstream from the bridge, West bank",69.90767707,27.04575341,"BOX 36 2+, UTSJOKI 2016 SALMON, 2.9. UTSJOEN VANHA UOMA, 1-8, 5.9. HOTELLIN NIVA, 9, 7.9. SILLAN YLÄPUOLI, LÄNSIRANTA 10-15, 8.9. KYLÄTALON SÄRKÄT, 20-21, 9.9. HOTELLIN NIVA, VASTARANTA, 16-19, 8.9. SILLAN ALAPUOLI, ITÄRANTA, 22 , 8.9. POIKKISÄRKÄN YLÄPUOLI, LÄNSIRANTA 23-24, 12.9. POIKKISÄRKKÄ, 25-29, 13.9. VAAHTOKOSTESÄRKKÄ, 30-36, LO344",15,15,ECG_071,,,,,,,,,,,
2016,Uts_16_3y_0017,UTS_16_3y_0017,3y,6,6,9/7/2016,"upstream from the bridge, West bank",69.90767707,27.04575341,"BOX 37 3+, UTSJOKI 2016 SALMON, 2.9. UTSJOKI VANHA UOMA, 1-5, 5.9. HOTELLIN NIVA, 6, 6.9. HOTELLIN NIVA, YLÄOSA, 7-9, 7.9. SILLAN YLÄPUOLI, LÄNSIRANTA, 10-18, 8.9. SILLAN ALAPUOLI, ITÄRANTA, 19-25, 8.9. KYLÄTALON SÄRKÄT, 26, 8.9. POIKKISÄRKÄN YLÄPUOLI, LÄNSIRANTA, 27-30, 9.9. HOTELLIN NIVA, VASTARANTA, 31-40, 12.9. POIKKISÄRKKÄ, 41-44, 13.9. VAAHTOKOSTESÄRKKÄ, 45, + Ptec.MALES 46,47,48, LO345",15,15(pencil),ECG_071,,9/7/2016,15,13.4,2+,2,,,,,
2016,Uts_16_2y_0011,UTS_16_2y_0011,2y,6,6,9/7/2016,"upstream from the bridge, West bank",69.90767707,27.04575341,"BOX 36 2+, UTSJOKI 2016 SALMON, 2.9. UTSJOEN VANHA UOMA, 1-8, 5.9. HOTELLIN NIVA, 9, 7.9. SILLAN YLÄPUOLI, LÄNSIRANTA 10-15, 8.9. KYLÄTALON SÄRKÄT, 20-21, 9.9. HOTELLIN NIVA, VASTARANTA, 16-19, 8.9. SILLAN ALAPUOLI, ITÄRANTA, 22 , 8.9. POIKKISÄRKÄN YLÄPUOLI, LÄNSIRANTA 23-24, 12.9. POIKKISÄRKKÄ, 25-29, 13.9. VAAHTOKOSTESÄRKKÄ, 30-36, LO344",16,16.(pencil),ECG_071,,9/7/2016,16,10.5,2+,2,,,,,
2016,Uts_16_3y_0018,UTS_16_3y_0018,3y,6,6,9/7/2016,"upstream from the bridge, West bank",69.90767707,27.04575341,"BOX 37 3+, UTSJOKI 2016 SALMON, 2.9. UTSJOKI VANHA UOMA, 1-5, 5.9. HOTELLIN NIVA, 6, 6.9. HOTELLIN NIVA, YLÄOSA, 7-9, 7.9. SILLAN YLÄPUOLI, LÄNSIRANTA, 10-18, 8.9. SILLAN ALAPUOLI, ITÄRANTA, 19-25, 8.9. KYLÄTALON SÄRKÄT, 26, 8.9. POIKKISÄRKÄN YLÄPUOLI, LÄNSIRANTA, 27-30, 9.9. HOTELLIN NIVA, VASTARANTA, 31-40, 12.9. POIKKISÄRKKÄ, 41-44, 13.9. VAAHTOKOSTESÄRKKÄ, 45, + Ptec.MALES 46,47,48, LO345",18,18,ECG_071,,,,,,,,,,,
2016,Uts_16_1y_0051,UTS_16_1y_0051,1y,6,6,9/7/2016,"upstream from the bridge, West bank",69.90767707,27.04575341,"BOX 31 1+, UTSJOKI2016 SALMON, 2.9.2016, UTSJOEN VANHA UOMA, 1-8, 5.9.2016, HOTELLIN NIVA, 9-26, 6.9.2016, HOTELLIN NIVA, 27-50, 7.9.2016 SILLAN YLÄPUOLI, LÄNSIRANTA 51-81, LO339",51,51,ECG_67,,,,,,,,,,,
2016,Uts_16_1y_0081,UTS_16_1y_0081,1y,6,6,9/7/2016,"upstream from the bridge, West bank",69.90767707,27.04575341,"BOX 31 1+, UTSJOKI2016 SALMON, 2.9.2016, UTSJOEN VANHA UOMA, 1-8, 5.9.2016, HOTELLIN NIVA, 9-26, 6.9.2016, HOTELLIN NIVA, 27-50, 7.9.2016 SILLAN YLÄPUOLI, LÄNSIRANTA 51-81, LO339",81,81,ECG_67,,,,,,,,,,,
2016,Uts_16_1y_0082,UTS_16_1y_0082,1y,6,6,9/7/2016,"upstream from the bridge, West bank",69.90767707,27.04575341,"BOX 32 1+, UTSJOKI 2016 SALMON, 7.9.2016, SILLAN YLÄPUOLI, LÄNSIRANTA, 82, 8.9.2016, SILLAN ALAPUOLI, ITÄRANTA, 83-108, 8.9.2016 POIKKISÄRKÄN YLÄPUOLI, LÄNSIRANTA, 109-156, 8.9.2016 KYLÄTALON SÄRKÄT, 157-162, LO340",82,82,ECG_67,,,,,,,,,,,
2016,Uts_16_0y_0567,UTS_16_0y_0567,0y,6,6,9/7/2016,"upstream from the bridge, West bank",69.90767707,27.04575341,"BOX 7 0+, UTSJOKI 2016 SALMON, 6.9.2016 HOTELLIN NIVA, (YLÄOSA) 487-562, 7.9.2016 SILLAN YLÄPUOLI, LÄNSIRANTA 563-567, LO315",567,567,ECG_047,,,,,,,,,,,
2016,Uts_16_0y_0568,UTS_16_0y_0568,0y,6,6,9/7/2016,"upstream from the bridge, West bank",69.90767707,27.04575341,"BOX 8 0+, UTSJOKI 2016 SALMON, 7.9.2016 SILLAN YLÄPUOLI, LÄNSIRANTA 568-597, 8.9.2016 SILLAN ALAPUOLI, ITÄRANTA 598-648, LO316",568,568,ECG_047,,,,,,,,,,,
2016,Uts_16_3y_0024,UTS_16_3y_0024,3y,4,4,9/8/2016,"downstream from the bridge, East bank",69.90956407,27.04944413,"BOX 37 3+, UTSJOKI 2016 SALMON, 2.9. UTSJOKI VANHA UOMA, 1-5, 5.9. HOTELLIN NIVA, 6, 6.9. HOTELLIN NIVA, YLÄOSA, 7-9, 7.9. SILLAN YLÄPUOLI, LÄNSIRANTA, 10-18, 8.9. SILLAN ALAPUOLI, ITÄRANTA, 19-25, 8.9. KYLÄTALON SÄRKÄT, 26, 8.9. POIKKISÄRKÄN YLÄPUOLI, LÄNSIRANTA, 27-30, 9.9. HOTELLIN NIVA, VASTARANTA, 31-40, 12.9. POIKKISÄRKKÄ, 41-44, 13.9. VAAHTOKOSTESÄRKKÄ, 45, + Ptec.MALES 46,47,48, LO345",15,15(pencil),ECG_071,,9/8/2016,15,12.3,2+,2,,,,,
2016,Uts_16_3y_0020,UTS_16_3y_0020,3y,4,4,9/8/2016,"downstream from the bridge, East bank",69.90956407,27.04944413,"BOX 37 3+, UTSJOKI 2016 SALMON, 2.9. UTSJOKI VANHA UOMA, 1-5, 5.9. HOTELLIN NIVA, 6, 6.9. HOTELLIN NIVA, YLÄOSA, 7-9, 7.9. SILLAN YLÄPUOLI, LÄNSIRANTA, 10-18, 8.9. SILLAN ALAPUOLI, ITÄRANTA, 19-25, 8.9. KYLÄTALON SÄRKÄT, 26, 8.9. POIKKISÄRKÄN YLÄPUOLI, LÄNSIRANTA, 27-30, 9.9. HOTELLIN NIVA, VASTARANTA, 31-40, 12.9. POIKKISÄRKKÄ, 41-44, 13.9. VAAHTOKOSTESÄRKKÄ, 45, + Ptec.MALES 46,47,48, LO345",16,16.(pencil),ECG_071,,9/8/2016,16,10.9,2+,2,,,,,
2016,Uts_16_3y_0022,UTS_16_3y_0022,3y,4,4,9/8/2016,"downstream from the bridge, East bank",69.90956407,27.04944413,"BOX 37 3+, UTSJOKI 2016 SALMON, 2.9. UTSJOKI VANHA UOMA, 1-5, 5.9. HOTELLIN NIVA, 6, 6.9. HOTELLIN NIVA, YLÄOSA, 7-9, 7.9. SILLAN YLÄPUOLI, LÄNSIRANTA, 10-18, 8.9. SILLAN ALAPUOLI, ITÄRANTA, 19-25, 8.9. KYLÄTALON SÄRKÄT, 26, 8.9. POIKKISÄRKÄN YLÄPUOLI, LÄNSIRANTA, 27-30, 9.9. HOTELLIN NIVA, VASTARANTA, 31-40, 12.9. POIKKISÄRKKÄ, 41-44, 13.9. VAAHTOKOSTESÄRKKÄ, 45, + Ptec.MALES 46,47,48, LO345",18,18(pencil),ECG_071,,9/8/2016,18,13.1,2+,2,,,,,
2016,Uts_16_3y_0019,UTS_16_3y_0019,3y,4,4,9/8/2016,"downstream from the bridge, East bank",69.90956407,27.04944413,"BOX 37 3+, UTSJOKI 2016 SALMON, 2.9. UTSJOKI VANHA UOMA, 1-5, 5.9. HOTELLIN NIVA, 6, 6.9. HOTELLIN NIVA, YLÄOSA, 7-9, 7.9. SILLAN YLÄPUOLI, LÄNSIRANTA, 10-18, 8.9. SILLAN ALAPUOLI, ITÄRANTA, 19-25, 8.9. KYLÄTALON SÄRKÄT, 26, 8.9. POIKKISÄRKÄN YLÄPUOLI, LÄNSIRANTA, 27-30, 9.9. HOTELLIN NIVA, VASTARANTA, 31-40, 12.9. POIKKISÄRKKÄ, 41-44, 13.9. VAAHTOKOSTESÄRKKÄ, 45, + Ptec.MALES 46,47,48, LO345",19,19,ECG_071,,,,,,,,,,,
2016,Uts_16_3y_0021,UTS_16_3y_0021,3y,4,4,9/8/2016,"downstream from the bridge, East bank",69.90956407,27.04944413,"BOX 37 3+, UTSJOKI 2016 SALMON, 2.9. UTSJOKI VANHA UOMA, 1-5, 5.9. HOTELLIN NIVA, 6, 6.9. HOTELLIN NIVA, YLÄOSA, 7-9, 7.9. SILLAN YLÄPUOLI, LÄNSIRANTA, 10-18, 8.9. SILLAN ALAPUOLI, ITÄRANTA, 19-25, 8.9. KYLÄTALON SÄRKÄT, 26, 8.9. POIKKISÄRKÄN YLÄPUOLI, LÄNSIRANTA, 27-30, 9.9. HOTELLIN NIVA, VASTARANTA, 31-40, 12.9. POIKKISÄRKKÄ, 41-44, 13.9. VAAHTOKOSTESÄRKKÄ, 45, + Ptec.MALES 46,47,48, LO345",21,21(pencil),ECG_071,,9/8/2016,21,12.9,2+,2,,,,,
2016,Uts_16_2y_0022,UTS_16_2y_0022,2y,4,4,9/8/2016,"downstream from the bridge, East bank",69.90956407,27.04944413,"BOX 36 2+, UTSJOKI 2016 SALMON, 2.9. UTSJOEN VANHA UOMA, 1-8, 5.9. HOTELLIN NIVA, 9, 7.9. SILLAN YLÄPUOLI, LÄNSIRANTA 10-15, 8.9. KYLÄTALON SÄRKÄT, 20-21, 9.9. HOTELLIN NIVA, VASTARANTA, 16-19, 8.9. SILLAN ALAPUOLI, ITÄRANTA, 22 , 8.9. POIKKISÄRKÄN YLÄPUOLI, LÄNSIRANTA 23-24, 12.9. POIKKISÄRKKÄ, 25-29, 13.9. VAAHTOKOSTESÄRKKÄ, 30-36, LO344",22,22,ECG_071,,,,,,,,,,,
2016,Uts_16_3y_0023,UTS_16_3y_0023,3y,4,4,9/8/2016,"downstream from the bridge, East bank",69.90956407,27.04944413,"BOX 37 3+, UTSJOKI 2016 SALMON, 2.9. UTSJOKI VANHA UOMA, 1-5, 5.9. HOTELLIN NIVA, 6, 6.9. HOTELLIN NIVA, YLÄOSA, 7-9, 7.9. SILLAN YLÄPUOLI, LÄNSIRANTA, 10-18, 8.9. SILLAN ALAPUOLI, ITÄRANTA, 19-25, 8.9. KYLÄTALON SÄRKÄT, 26, 8.9. POIKKISÄRKÄN YLÄPUOLI, LÄNSIRANTA, 27-30, 9.9. HOTELLIN NIVA, VASTARANTA, 31-40, 12.9. POIKKISÄRKKÄ, 41-44, 13.9. VAAHTOKOSTESÄRKKÄ, 45, + Ptec.MALES 46,47,48, LO345",22,22(pencil),ECG_071,,9/8/2016,22,12.7,2+,2,,,,,
2016,Uts_16_1y_0099,UTS_16_1y_0099,1y,4,4,9/8/2016,"downstream from the bridge, East bank",69.90956407,27.04944413,"BOX 32 1+, UTSJOKI 2016 SALMON, 7.9.2016, SILLAN YLÄPUOLI, LÄNSIRANTA, 82, 8.9.2016, SILLAN ALAPUOLI, ITÄRANTA, 83-108, 8.9.2016 POIKKISÄRKÄN YLÄPUOLI, LÄNSIRANTA, 109-156, 8.9.2016 KYLÄTALON SÄRKÄT, 157-162, LO340",23,23(pencil),ECG_68,,9/8/2016,23,6.4,1+,1,,,,,
2016,Uts_16_1y_0087,UTS_16_1y_0087,1y,4,4,9/8/2016,"downstream from the bridge, East bank",69.90956407,27.04944413,"BOX 32 1+, UTSJOKI 2016 SALMON, 7.9.2016, SILLAN YLÄPUOLI, LÄNSIRANTA, 82, 8.9.2016, SILLAN ALAPUOLI, ITÄRANTA, 83-108, 8.9.2016 POIKKISÄRKÄN YLÄPUOLI, LÄNSIRANTA, 109-156, 8.9.2016 KYLÄTALON SÄRKÄT, 157-162, LO340",24,24 (pencil),ECG_67,,9/8/2016,24,6.7,0+,0,,,,,
2016,Uts_16_3y_0025,UTS_16_3y_0025,3y,4,4,9/8/2016,"downstream from the bridge, East bank",69.90956407,27.04944413,"BOX 37 3+, UTSJOKI 2016 SALMON, 2.9. UTSJOKI VANHA UOMA, 1-5, 5.9. HOTELLIN NIVA, 6, 6.9. HOTELLIN NIVA, YLÄOSA, 7-9, 7.9. SILLAN YLÄPUOLI, LÄNSIRANTA, 10-18, 8.9. SILLAN ALAPUOLI, ITÄRANTA, 19-25, 8.9. KYLÄTALON SÄRKÄT, 26, 8.9. POIKKISÄRKÄN YLÄPUOLI, LÄNSIRANTA, 27-30, 9.9. HOTELLIN NIVA, VASTARANTA, 31-40, 12.9. POIKKISÄRKKÄ, 41-44, 13.9. VAAHTOKOSTESÄRKKÄ, 45, + Ptec.MALES 46,47,48, LO345",25,25,ECG_071,,,,,,,,,,,
2016,Uts_16_1y_0083,UTS_16_1y_0083,1y,4,4,9/8/2016,"downstream from the bridge, East bank",69.90956407,27.04944413,"BOX 32 1+, UTSJOKI 2016 SALMON, 7.9.2016, SILLAN YLÄPUOLI, LÄNSIRANTA, 82, 8.9.2016, SILLAN ALAPUOLI, ITÄRANTA, 83-108, 8.9.2016 POIKKISÄRKÄN YLÄPUOLI, LÄNSIRANTA, 109-156, 8.9.2016 KYLÄTALON SÄRKÄT, 157-162, LO340",83,83,ECG_67,,,,,,,,,,,
2016,Uts_16_1y_0108,UTS_16_1y_0108,1y,4,4,9/8/2016,"downstream from the bridge, East bank",69.90956407,27.04944413,"BOX 32 1+, UTSJOKI 2016 SALMON, 7.9.2016, SILLAN YLÄPUOLI, LÄNSIRANTA, 82, 8.9.2016, SILLAN ALAPUOLI, ITÄRANTA, 83-108, 8.9.2016 POIKKISÄRKÄN YLÄPUOLI, LÄNSIRANTA, 109-156, 8.9.2016 KYLÄTALON SÄRKÄT, 157-162, LO340",108,108,ECG_68,,,,,,,,,,,
2016,Uts_16_0y_0810,UTS_16_0y_0810,0y,4,4,9/8/2016,"downstream from the bridge, East bank",69.90956407,27.04944413,"BOX 10 0+, UTSJOKI 2016 SALMON, 8.9.2016 KYLÄTALON SÄRKÄT, 730-777, 8.9.2016 POIKKISÄRKÄN YLÄPUOLI, LÄNSIRANTA 778-810, LO318",810,810,ECG_049,,,,,,,,,,,
