ID,Sex,BirthYear
Uts_15_0y_0428,1,2015
Uts_15_0y_0429,2,2015
Uts_15_0y_0430,1,2015
Uts_15_0y_0431,2,2015
Uts_15_0y_0432,2,2015
Uts_15_0y_0433,1,2015
Uts_15_0y_0434,1,2015
Uts_15_0y_0435,2,2015
Uts_15_0y_0436,1,2015
Uts_15_0y_0437,2,2015
Uts_15_0y_0438,2,2015
Uts_15_0y_0439,1,2015
Uts_15_0y_0440,1,2015
Uts_15_0y_0441,2,2015
Uts_15_0y_0442,1,2015
Uts_15_0y_0443,1,2015
Uts_15_0y_0444,2,2015
Uts_15_0y_0445,2,2015
Uts_15_0y_0446,2,2015
Uts_15_0y_0447,1,2015
Uts_15_0y_0448,1,2015
Uts_15_0y_0449,2,2015
Uts_15_0y_0450,2,2015
Uts_15_0y_0451,1,2015
Uts_15_0y_0452,1,2015
Uts_15_0y_0453,1,2015
Uts_15_0y_0454,1,2015
Uts_15_0y_0455,1,2015
Uts_15_0y_0456,1,2015
Uts_15_0y_0457,1,2015
Uts_15_0y_0458,2,2015
Uts_15_0y_0459,2,2015
Uts_15_0y_0460,1,2015
Uts_15_0y_0461,1,2015
Uts_15_0y_0462,2,2015
Uts_15_0y_0463,2,2015
Uts_15_0y_0464,1,2015
Uts_15_0y_0465,2,2015
Uts_15_0y_0466,2,2015
Uts_15_0y_0467,2,2015
Uts_15_0y_0468,1,2015
Uts_15_0y_0469,1,2015
Uts_15_0y_0470,1,2015
Uts_15_0y_0471,1,2015
Uts_15_0y_0472,2,2015
Uts_15_0y_0473,1,2015
Uts_15_0y_0474,1,2015
Uts_15_0y_0475,1,2015
Uts_15_0y_0476,2,2015
Uts_15_0y_0477,1,2015
Uts_15_0y_0478,1,2015
Uts_15_0y_0479,1,2015
Uts_15_0y_0480,1,2015
Uts_15_0y_0481,2,2015
Uts_15_0y_0482,2,2015
Uts_15_0y_0483,1,2015
Uts_15_0y_0484,2,2015
Uts_15_0y_0485,2,2015
Uts_15_0y_0486,1,2015
Uts_15_0y_0487,1,2015
Uts_15_0y_0488,1,2015
Uts_15_0y_0489,2,2015
Uts_15_0y_0490,1,2015
Uts_15_0y_0491,1,2015
Uts_15_0y_0492,2,2015
Uts_15_0y_0493,1,2015
Uts_15_0y_0496,2,2015
Uts_15_0y_0497,2,2015
Uts_15_0y_0498,2,2015
Uts_15_0y_0499,2,2015
Uts_15_0y_0500,1,2015
Uts_15_0y_0501,2,2015
Uts_15_0y_0502,1,2015
Uts_15_0y_0503,1,2015
Uts_15_0y_0504,1,2015
Uts_15_0y_0505,1,2015
Uts_15_0y_0506,1,2015
Uts_15_0y_0507,1,2015
Uts_15_0y_0508,2,2015
Uts_15_0y_0509,2,2015
Uts_15_0y_0510,1,2015
Uts_15_0y_0512,1,2015
Uts_15_0y_0513,2,2015
Uts_15_0y_0514,2,2015
Uts_15_0y_0515,2,2015
Uts_15_0y_0516,2,2015
Uts_15_0y_0517,1,2015
Uts_15_0y_0518,1,2015
Uts_15_0y_0519,2,2015
Uts_15_0y_0520,2,2015
Uts_15_0y_0521,2,2015
Uts_15_0y_0522,1,2015
Uts_15_0y_0523,2,2015
Uts_15_0y_0525,2,2015
Uts_15_0y_0526,2,2015
Uts_15_0y_0528,2,2015
Uts_15_0y_0529,2,2015
Uts_15_0y_0530,1,2015
Uts_15_0y_0531,1,2015
Uts_15_0y_0532,1,2015
Uts_15_0y_0533,1,2015
Uts_15_0y_0534,2,2015
Uts_15_0y_0535,1,2015
Uts_15_0y_0536,1,2015
Uts_15_0y_0537,1,2015
Uts_15_0y_0538,2,2015
Uts_15_0y_0539,2,2015
Uts_15_0y_0540,2,2015
Uts_15_0y_0544,1,2015
Uts_15_0y_0545,2,2015
Uts_15_0y_0546,1,2015
Uts_15_0y_0547,1,2015
Uts_15_0y_0549,2,2015
Uts_15_0y_0550,1,2015
Uts_15_0y_0551,1,2015
Uts_15_0y_0552,2,2015
Uts_15_0y_0553,2,2015
Uts_15_0y_0554,2,2015
Uts_15_0y_0555,1,2015
Uts_15_0y_0556,2,2015
Uts_15_0y_0557,1,2015
Uts_15_0y_0560,1,2015
Uts_15_0y_0561,1,2015
Uts_15_0y_0562,1,2015
Uts_15_0y_0563,2,2015
Uts_15_0y_0566,2,2015
Uts_15_0y_0567,1,2015
Uts_15_0y_0568,1,2015
Uts_15_0y_0570,2,2015
Uts_15_0y_0571,2,2015
Uts_15_0y_0572,2,2015
Uts_15_0y_0573,1,2015
Uts_15_0y_0574,1,2015
Uts_15_0y_0576,2,2015
Uts_15_0y_0577,2,2015
Uts_15_0y_0578,1,2015
Uts_15_0y_0579,2,2015
Uts_15_0y_0580,2,2015
Uts_15_0y_0581,2,2015
Uts_15_0y_0582,2,2015
Uts_15_0y_0583,2,2015
Uts_15_0y_0584,1,2015
Uts_15_0y_0585,1,2015
Uts_15_0y_0586,1,2015
Uts_15_0y_0587,1,2015
Uts_15_0y_0588,2,2015
Uts_15_0y_0589,2,2015
Uts_15_0y_0590,2,2015
Uts_15_0y_0591,1,2015
Uts_15_0y_0592,2,2015
Uts_15_0y_0593,1,2015
Uts_15_0y_0594,2,2015
Uts_15_0y_0595,2,2015
Uts_15_0y_0596,1,2015
Uts_15_0y_0597,2,2015
Uts_15_0y_0598,2,2015
Uts_15_0y_0599,2,2015
Uts_15_0y_0600,2,2015
Uts_15_0y_0602,2,2015
Uts_15_0y_0603,2,2015
Uts_15_0y_0604,2,2015
Uts_15_0y_0605,2,2015
Uts_15_0y_0607,1,2015
Uts_15_0y_0608,2,2015
Uts_15_0y_0609,1,2015
Uts_15_0y_0611,2,2015
Uts_15_0y_0612,1,2015
Uts_15_0y_0613,2,2015
Uts_15_0y_0615,1,2015
Uts_15_0y_0616,2,2015
Uts_15_0y_0617,1,2015
Uts_15_0y_0618,1,2015
Uts_15_0y_0619,2,2015
Uts_15_0y_0620,1,2015
Uts_15_0y_0621,2,2015
Uts_15_0y_0622,1,2015
Uts_15_0y_0623,1,2015
Uts_15_0y_0624,1,2015
Uts_15_0y_0625,2,2015
Uts_15_0y_0626,1,2015
Uts_15_0y_0627,2,2015
Uts_15_0y_0628,2,2015
Uts_15_0y_0630,2,2015
Uts_15_0y_0631,1,2015
Uts_15_0y_0632,2,2015
Uts_15_0y_0634,2,2015
Uts_15_0y_0636,2,2015
Uts_15_0y_0638,2,2015
Uts_15_0y_0640,2,2015
Uts_15_0y_0641,1,2015
Uts_15_0y_0642,2,2015
Uts_15_0y_0643,2,2015
Uts_15_0y_0644,2,2015
Uts_15_0y_0645,1,2015
Uts_15_0y_0646,1,2015
Uts_15_0y_0647,2,2015
Uts_15_0y_0648,2,2015
Uts_15_0y_0649,2,2015
Uts_15_0y_0650,1,2015
Uts_15_0y_0651,1,2015
Uts_15_0y_0652,2,2015
Uts_15_0y_0653,2,2015
Uts_15_0y_0654,2,2015
Uts_15_0y_0655,1,2015
Uts_15_0y_0656,2,2015
Uts_15_0y_0657,2,2015
Uts_15_0y_0658,2,2015
Uts_15_0y_0659,2,2015
Uts_15_0y_0660,2,2015
Uts_15_0y_0661,1,2015
Uts_15_0y_0662,1,2015
Uts_15_0y_0663,2,2015
Uts_15_0y_0664,1,2015
Uts_15_0y_0665,1,2015
Uts_15_0y_0666,2,2015
Uts_15_0y_0667,2,2015
Uts_15_0y_0668,1,2015
Uts_15_0y_0669,2,2015
Uts_15_0y_0670,2,2015
Uts_15_0y_0671,1,2015
Uts_15_0y_0672,2,2015
Uts_15_0y_0673,2,2015
Uts_15_0y_0674,1,2015
Uts_15_0y_0675,2,2015
Uts_15_0y_0676,2,2015
Uts_15_0y_0677,2,2015
Uts_15_0y_0678,1,2015
Uts_15_0y_0679,2,2015
Uts_15_0y_0680,1,2015
Uts_15_0y_0681,1,2015
Uts_15_0y_0682,1,2015
Uts_15_0y_0683,1,2015
Uts_15_0y_0684,2,2015
Uts_15_0y_0685,1,2015
Uts_15_0y_0686,2,2015
Uts_15_0y_0687,2,2015
Uts_15_0y_0688,2,2015
Uts_15_0y_0689,1,2015
Uts_15_0y_0690,2,2015
Uts_15_0y_0691,2,2015
Uts_15_0y_0692,1,2015
Uts_15_0y_0693,1,2015
Uts_15_0y_0694,2,2015
Uts_15_0y_0695,2,2015
Uts_15_0y_0696,2,2015
Uts_15_0y_0697,1,2015
Uts_15_0y_0698,2,2015
Uts_15_0y_0699,2,2015
Uts_15_0y_0700,1,2015
Uts_15_0y_0701,2,2015
Uts_15_0y_0702,2,2015
Uts_15_0y_0703,2,2015
Uts_15_0y_0704,1,2015
Uts_15_0y_0705,1,2015
Uts_15_0y_0706,1,2015
Uts_15_0y_0707,2,2015
Uts_15_0y_0708,1,2015
Uts_15_0y_0709,1,2015
Uts_15_0y_0710,2,2015
Uts_15_0y_0711,2,2015
Uts_15_0y_0712,1,2015
Uts_15_0y_0713,1,2015
Uts_15_0y_0714,2,2015
Uts_15_0y_0715,2,2015
Uts_15_0y_0716,1,2015
Uts_15_0y_0717,2,2015
Uts_15_0y_0718,2,2015
Uts_15_0y_0719,1,2015
Uts_15_0y_0720,2,2015
Uts_15_0y_0721,1,2015
Uts_15_0y_0722,2,2015
Uts_15_0y_0723,2,2015
Uts_15_0y_0724,2,2015
Uts_15_0y_0725,2,2015
Uts_15_0y_0726,2,2015
Uts_15_0y_0727,2,2015
Uts_15_0y_0728,2,2015
Uts_15_0y_0729,1,2015
Uts_15_0y_0730,1,2015
Uts_15_0y_0731,2,2015
Uts_15_0y_0732,2,2015
Uts_15_0y_0733,1,2015
Uts_15_0y_0734,2,2015
Uts_15_0y_0735,1,2015
Uts_15_0y_0736,1,2015
Uts_15_0y_0737,1,2015
Uts_15_0y_0738,1,2015
Uts_15_0y_0739,2,2015
Uts_15_0y_0740,2,2015
Uts_15_0y_0741,1,2015
Uts_15_0y_0742,2,2015
Uts_15_0y_0743,2,2015
Uts_15_0y_0744,2,2015
Uts_15_0y_0745,2,2015
Uts_15_0y_0746,2,2015
Uts_15_0y_0747,2,2015
Uts_15_0y_0748,2,2015
Uts_15_0y_0749,2,2015
Uts_15_0y_0750,2,2015
Uts_15_0y_0751,1,2015
Uts_15_0y_0752,2,2015
Uts_15_0y_0753,2,2015
Uts_15_0y_0754,2,2015
Uts_15_0y_0755,2,2015
Uts_15_0y_0756,1,2015
Uts_15_0y_0757,2,2015
Uts_15_0y_0758,1,2015
Uts_15_0y_0759,2,2015
Uts_15_0y_0760,2,2015
Uts_15_0y_0761,1,2015
Uts_15_0y_0762,1,2015
Uts_15_0y_0763,1,2015
Uts_15_0y_0764,2,2015
Uts_15_0y_0765,1,2015
Uts_15_0y_0766,1,2015
Uts_15_0y_0767,1,2015
Uts_15_0y_0768,1,2015
Uts_15_0y_0769,2,2015
Uts_15_0y_0770,1,2015
Uts_15_0y_0771,1,2015
Uts_15_0y_0772,1,2015
Uts_15_0y_0773,1,2015
Uts_15_0y_0774,1,2015
Uts_15_0y_0775,2,2015
Uts_15_0y_0776,2,2015
Uts_15_0y_0777,2,2015
Uts_15_0y_0778,2,2015
Uts_15_0y_0779,1,2015
Uts_15_0y_0780,1,2015
Uts_15_0y_0781,2,2015
Uts_15_0y_0782,2,2015
Uts_15_0y_0783,2,2015
Uts_15_0y_0784,2,2015
Uts_15_0y_0785,1,2015
Uts_15_0y_0786,2,2015
Uts_15_0y_0787,2,2015
Uts_15_0y_0788,2,2015
Uts_15_0y_0789,1,2015
Uts_15_0y_0790,2,2015
Uts_15_0y_0791,2,2015
Uts_15_0y_0792,1,2015
Uts_15_0y_0793,1,2015
Uts_15_0y_0794,2,2015
Uts_15_0y_0795,1,2015
Uts_15_0y_0796,2,2015
Uts_15_0y_0797,2,2015
Uts_15_0y_0798,2,2015
Uts_15_0y_0799,1,2015
Uts_15_0y_0800,2,2015
Uts_15_0y_0801,2,2015
Uts_15_0y_0802,1,2015
Uts_15_0y_0803,2,2015
Uts_15_0y_0804,2,2015
Uts_15_0y_0805,1,2015
Uts_15_0y_0806,1,2015
Uts_15_0y_0807,2,2015
Uts_15_0y_0808,1,2015
Uts_15_0y_0809,1,2015
Uts_15_0y_0810,2,2015
Uts_15_0y_0811,1,2015
Uts_15_0y_0812,2,2015
Uts_15_0y_0813,1,2015
Uts_15_0y_0814,1,2015
Uts_15_0y_0815,2,2015
Uts_15_0y_0816,1,2015
Uts_15_0y_0817,2,2015
Uts_15_0y_0818,1,2015
Uts_15_0y_0819,2,2015
Uts_15_0y_0820,2,2015
Uts_15_0y_0821,2,2015
Uts_15_0y_0822,2,2015
Uts_15_0y_0823,2,2015
Uts_15_0y_0824,1,2015
Uts_15_0y_0825,2,2015
Uts_15_0y_0826,2,2015
Uts_15_0y_0827,1,2015
Uts_15_0y_0828,2,2015
Uts_15_0y_0829,1,2015
Uts_15_0y_0830,2,2015
Uts_15_0y_0831,1,2015
Uts_15_0y_0832,2,2015
Uts_15_0y_0833,2,2015
Uts_15_0y_0834,1,2015
Uts_15_0y_0836,1,2015
Uts_15_0y_0837,1,2015
Uts_15_0y_0838,1,2015
Uts_15_0y_0839,2,2015
Uts_15_0y_0840,2,2015
Uts_15_0y_0841,1,2015
Uts_15_0y_0842,1,2015
Uts_15_0y_0843,1,2015
Uts_15_0y_0844,1,2015
Uts_15_0y_0845,2,2015
Uts_15_0y_0846,2,2015
Uts_15_0y_0847,1,2015
Uts_15_0y_0848,2,2015
Uts_15_0y_0849,2,2015
Uts_15_0y_0850,2,2015
Uts_15_0y_0851,1,2015
Uts_15_0y_0852,1,2015
Uts_15_0y_0853,2,2015
Uts_15_0y_0854,1,2015
Uts_15_0y_0855,2,2015
Uts_15_0y_0856,2,2015
Uts_15_0y_0857,1,2015
Uts_15_0y_0858,2,2015
Uts_15_0y_0859,2,2015
Uts_15_0y_0860,1,2015
Uts_15_0y_0861,2,2015
Uts_15_0y_0862,1,2015
Uts_15_0y_0863,1,2015
Uts_15_0y_0864,1,2015
Uts_15_0y_0865,2,2015
Uts_15_0y_0866,1,2015
Uts_15_0y_0867,2,2015
Uts_15_0y_0868,2,2015
Uts_15_0y_0869,1,2015
Uts_15_0y_0870,1,2015
Uts_15_0y_0871,2,2015
Uts_15_0y_0872,1,2015
Uts_15_0y_0873,1,2015
Uts_15_0y_0874,2,2015
Uts_15_0y_0875,1,2015
Uts_15_0y_0876,2,2015
Uts_15_0y_0877,1,2015
Uts_15_0y_0880,2,2015
Uts_15_0y_0881,1,2015
Uts_15_0y_0882,2,2015
Uts_15_0y_0884,2,2015
Uts_15_0y_0885,1,2015
Uts_15_0y_0887,1,2015
Uts_15_0y_0889,1,2015
Uts_15_0y_0890,1,2015
Uts_15_0y_0891,2,2015
Uts_15_0y_0893,1,2015
Uts_15_0y_0894,1,2015
Uts_15_0y_0895,1,2015
Uts_15_0y_0896,1,2015
Uts_15_0y_0897,1,2015
Uts_15_0y_0898,1,2015
Uts_15_0y_0899,1,2015
Uts_15_0y_0900,1,2015
Uts_15_0y_0901,1,2015
Uts_15_0y_0903,2,2015
Uts_15_0y_0904,2,2015
Uts_15_0y_0905,2,2015
Uts_15_0y_0906,2,2015
Uts_15_0y_0907,2,2015
Uts_15_0y_0910,2,2015
Uts_15_0y_0911,1,2015
Uts_15_0y_0912,1,2015
Uts_15_0y_0913,2,2015
Uts_15_0y_0914,1,2015
Uts_15_0y_0916,1,2015
Uts_15_0y_0919,2,2015
Uts_15_0y_0920,1,2015
Uts_15_0y_0921,1,2015
Uts_15_0y_0924,1,2015
Uts_15_0y_0926,2,2015
Uts_15_0y_0928,1,2015
Uts_15_0y_0929,2,2015
Uts_15_0y_0931,2,2015
Uts_15_0y_0933,2,2015
Uts_15_0y_0935,2,2015
Uts_15_0y_0937,1,2015
Uts_15_0y_0938,1,2015
Uts_15_0y_0939,1,2015
Uts_15_0y_0942,2,2015
Uts_15_0y_0944,1,2015
Uts_15_0y_0945,1,2015
Uts_15_0y_0946,1,2015
Uts_15_0y_0947,1,2015
Uts_15_0y_0949,2,2015
Uts_15_0y_0952,1,2015
Uts_15_0y_0953,1,2015
Uts_15_0y_0954,1,2015
Uts_15_0y_0955,2,2015
Uts_15_0y_0956,2,2015
Uts_15_0y_0957,2,2015
Uts_15_0y_0958,2,2015
Uts_15_0y_0960,2,2015
Uts_15_0y_0961,1,2015
Uts_15_0y_0962,1,2015
Uts_15_0y_0963,1,2015
Uts_15_0y_0964,1,2015
Uts_15_0y_0966,1,2015
Uts_15_0y_0968,1,2015
Uts_15_0y_0969,1,2015
Uts_15_0y_0972,2,2015
Uts_15_0y_0973,2,2015
Uts_15_0y_0974,1,2015
Uts_15_0y_0975,2,2015
Uts_15_0y_0976,2,2015
Uts_15_0y_0977,2,2015
Uts_15_0y_0978,2,2015
Uts_15_0y_0979,2,2015
Uts_15_0y_0980,2,2015
Uts_15_0y_0981,1,2015
Uts_15_0y_0982,1,2015
Uts_15_0y_0984,2,2015
Uts_15_0y_0985,1,2015
Uts_15_0y_0986,2,2015
Uts_15_0y_0987,1,2015
Uts_15_0y_0989,2,2015
Uts_15_0y_0990,2,2015
Uts_15_0y_0991,2,2015
Uts_15_0y_0992,2,2015
Uts_15_0y_0993,2,2015
Uts_15_0y_0994,2,2015
Uts_15_0y_0995,1,2015
Uts_15_0y_0996,2,2015
Uts_15_0y_0998,1,2015
Uts_15_0y_0999,2,2015
Uts_15_0y_1000,2,2015
Uts_15_0y_1001,2,2015
Uts_15_0y_1002,2,2015
Uts_15_0y_1003,1,2015
Uts_15_0y_1004,1,2015
Uts_15_0y_1005,2,2015
Uts_15_0y_1006,1,2015
Uts_15_0y_1007,1,2015
Uts_15_0y_1008,2,2015
Uts_15_0y_1009,2,2015
Uts_15_0y_1010,1,2015
Uts_15_0y_1011,2,2015
Uts_15_0y_1012,1,2015
Uts_15_0y_1013,2,2015
Uts_15_0y_1014,1,2015
Uts_15_0y_1015,1,2015
Uts_15_0y_1016,1,2015
Uts_15_0y_1017,2,2015
Uts_15_0y_1018,1,2015
Uts_15_0y_1019,1,2015
Uts_15_0y_1020,2,2015
Uts_15_0y_1021,2,2015
Uts_15_0y_1022,1,2015
Uts_15_0y_1023,2,2015
Uts_15_0y_1024,1,2015
Uts_15_0y_1025,1,2015
Uts_15_0y_1026,2,2015
Uts_15_0y_1027,1,2015
Uts_15_0y_1029,2,2015
Uts_15_0y_1030,1,2015
Uts_15_0y_1031,1,2015
Uts_15_0y_1032,1,2015
Uts_15_0y_1033,2,2015
Uts_15_0y_1034,1,2015
Uts_15_0y_1035,1,2015
Uts_15_0y_1036,1,2015
Uts_15_0y_1037,1,2015
Uts_15_0y_1038,1,2015
Uts_15_0y_1039,2,2015
Uts_15_0y_1040,2,2015
Uts_15_0y_1041,1,2015
Uts_15_0y_1042,2,2015
Uts_15_0y_1044,2,2015
Uts_15_0y_1046,2,2015
Uts_15_0y_1047,1,2015
Uts_15_0y_1048,2,2015
Uts_15_0y_1049,2,2015
Uts_15_0y_1050,1,2015
Uts_15_0y_1051,1,2015
Uts_15_0y_1052,1,2015
Uts_15_0y_1053,1,2015
Uts_15_0y_1054,1,2015
Uts_15_0y_1055,2,2015
Uts_15_0y_1056,2,2015
Uts_15_0y_1057,1,2015
Uts_15_0y_1058,2,2015
Uts_15_0y_1059,2,2015
Uts_15_0y_1060,1,2015
Uts_15_0y_1062,2,2015
Uts_15_0y_1063,2,2015
Uts_15_0y_1065,2,2015
Uts_15_0y_1066,1,2015
Uts_15_0y_1067,1,2015
Uts_15_0y_1068,2,2015
Uts_15_0y_1070,1,2015
Uts_15_0y_1071,2,2015
Uts_15_0y_1072,2,2015
Uts_15_0y_1073,2,2015
Uts_15_0y_1074,2,2015
Uts_15_0y_1077,2,2015
Uts_15_0y_1078,2,2015
Uts_15_0y_1079,2,2015
Uts_15_0y_1080,1,2015
Uts_15_0y_1081,1,2015
Uts_15_0y_1082,1,2015
Uts_15_0y_1085,2,2015
Uts_15_0y_1088,2,2015
Uts_15_0y_1089,2,2015
Uts_15_0y_1090,1,2015
Uts_15_0y_1091,1,2015
Uts_15_0y_1094,2,2015
Uts_15_0y_1095,1,2015
Uts_15_0y_1096,2,2015
Uts_15_0y_1097,1,2015
Uts_15_0y_1098,2,2015
Uts_15_0y_1102,2,2015
Uts_15_0y_1103,2,2015
Uts_15_0y_1104,1,2015
Uts_15_0y_1105,2,2015
Uts_15_0y_1110,2,2015
Uts_15_0y_1111,1,2015
Uts_15_0y_1112,2,2015
Uts_15_0y_1113,2,2015
Uts_15_0y_1114,1,2015
Uts_15_0y_1115,1,2015
Uts_15_0y_1116,1,2015
Uts_15_0y_1117,2,2015
Uts_15_0y_1118,1,2015
Uts_15_0y_1120,2,2015
Uts_15_0y_1121,1,2015
Uts_15_0y_1122,2,2015
Uts_15_0y_1123,2,2015
Uts_15_0y_1124,2,2015
Uts_15_0y_1125,2,2015
Uts_15_0y_1127,2,2015
Uts_15_0y_1128,2,2015
Uts_15_0y_1130,1,2015
Uts_15_0y_1131,1,2015
Uts_15_0y_1133,2,2015
Uts_15_0y_1137,1,2015
Uts_15_0y_1139,1,2015
Uts_15_0y_1140,1,2015
Uts_15_0y_1141,2,2015
Uts_15_0y_1142,2,2015
Uts_15_0y_1144,1,2015
Uts_15_0y_1145,2,2015
Uts_15_0y_1146,2,2015
Uts_15_0y_1147,1,2015
Uts_15_0y_1149,1,2015
Uts_15_0y_1150,1,2015
Uts_15_0y_1151,1,2015
Uts_15_0y_1152,1,2015
Uts_15_0y_1153,2,2015
Uts_15_0y_1154,1,2015
Uts_15_0y_1155,1,2015
Uts_15_0y_1156,1,2015
Uts_15_0y_1157,1,2015
Uts_15_0y_1158,1,2015
Uts_15_0y_1159,2,2015
Uts_15_0y_1160,2,2015
Uts_15_0y_1161,1,2015
Uts_15_0y_1162,2,2015
Uts_15_0y_1163,2,2015
Uts_15_0y_1164,2,2015
Uts_15_0y_1165,1,2015
Uts_15_0y_1166,2,2015
Uts_15_0y_1167,1,2015
Uts_15_0y_1168,1,2015
Uts_15_0y_1169,2,2015
Uts_15_0y_1170,2,2015
Uts_15_0y_1171,1,2015
Uts_15_0y_1172,2,2015
Uts_15_0y_1173,1,2015
Uts_15_0y_1174,1,2015
Uts_15_0y_1175,1,2015
Uts_15_0y_1177,1,2015
Uts_15_0y_1178,1,2015
Uts_15_0y_1179,2,2015
Uts_15_0y_1180,2,2015
Uts_15_0y_1181,1,2015
Uts_15_0y_1182,1,2015
Uts_15_0y_1183,2,2015
Uts_15_0y_1184,2,2015
Uts_15_0y_1185,1,2015
Uts_15_0y_1186,2,2015
Uts_15_0y_1187,1,2015
Uts_15_0y_1189,1,2015
Uts_15_0y_1190,1,2015
Uts_15_0y_1191,2,2015
Uts_15_0y_1192,1,2015
Uts_15_0y_1193,1,2015
Uts_15_0y_1196,1,2015
Uts_15_0y_1198,1,2015
Uts_15_0y_1199,2,2015
Uts_15_0y_1200,2,2015
Uts_15_0y_1201,1,2015
Uts_15_0y_1202,1,2015
Uts_15_0y_1203,1,2015
Uts_15_0y_1204,1,2015
Uts_15_0y_1205,1,2015
Uts_15_0y_1206,1,2015
Uts_15_0y_1207,2,2015
Uts_15_0y_1208,2,2015
Uts_15_0y_1209,1,2015
Uts_15_0y_1211,2,2015
Uts_15_0y_1212,1,2015
Uts_15_0y_1213,2,2015
Uts_15_0y_1214,1,2015
Uts_15_0y_1215,2,2015
Uts_15_0y_1216,2,2015
Uts_15_0y_1218,2,2015
Uts_15_0y_1219,1,2015
Uts_15_0y_1220,2,2015
Uts_15_0y_1223,2,2015
Uts_15_0y_1224,2,2015
Uts_15_0y_1225,1,2015
Uts_15_0y_1226,1,2015
Uts_15_0y_1227,1,2015
Uts_15_0y_1228,1,2015
Uts_15_0y_1229,2,2015
Uts_15_0y_1232,1,2015
Uts_15_0y_1233,2,2015
Uts_15_0y_1234,1,2015
Uts_15_0y_1236,1,2015
Uts_15_0y_1237,2,2015
Uts_15_0y_1238,1,2015
Uts_15_0y_1239,2,2015
Uts_15_0y_1240,1,2015
Uts_15_0y_1241,2,2015
Uts_15_0y_1242,2,2015
Uts_15_0y_1243,2,2015
Uts_15_0y_1244,2,2015
Uts_15_0y_1245,1,2015
Uts_15_0y_1246,2,2015
Uts_15_0y_1247,2,2015
Uts_15_0y_1248,2,2015
Uts_15_0y_1249,2,2015
Uts_15_0y_1250,1,2015
Uts_15_0y_1251,1,2015
Uts_15_0y_1253,2,2015
Uts_15_0y_1254,2,2015
Uts_15_0y_1255,2,2015
Uts_15_0y_1256,1,2015
Uts_15_0y_1257,1,2015
Uts_15_0y_1258,1,2015
Uts_15_0y_1259,2,2015
Uts_15_0y_1260,1,2015
Uts_15_0y_1261,2,2015
Uts_15_0y_1262,2,2015
Uts_15_0y_1263,2,2015
Uts_15_0y_1264,2,2015
Uts_15_0y_1265,2,2015
Uts_15_0y_1266,2,2015
Uts_15_0y_1267,1,2015
Uts_15_0y_1268,2,2015
Uts_15_0y_1269,2,2015
Uts_15_0y_1271,1,2015
Uts_15_0y_1272,1,2015
Uts_15_0y_1273,2,2015
Uts_15_0y_1274,1,2015
Uts_15_0y_1275,2,2015
Uts_15_0y_1276,2,2015
Uts_15_0y_1279,2,2015
Uts_15_0y_1280,1,2015
Uts_15_0y_1281,1,2015
Uts_15_0y_1282,1,2015
Uts_15_0y_1283,2,2015
Uts_15_0y_1284,1,2015
Uts_15_0y_1285,1,2015
Uts_15_0y_1287,2,2015
Uts_15_0y_1288,2,2015
Uts_15_0y_1289,1,2015
Uts_15_0y_1290,2,2015
Uts_15_0y_1291,2,2015
Uts_15_0y_1292,1,2015
Uts_15_0y_1293,2,2015
Uts_15_0y_1295,1,2015
Uts_15_0y_1296,1,2015
Uts_15_0y_1297,2,2015
Uts_15_0y_1298,1,2015
Uts_15_0y_1299,2,2015
Uts_15_0y_1301,2,2015
Uts_15_0y_1304,1,2015
Uts_15_0y_1305,2,2015
Uts_15_0y_1306,1,2015
Uts_15_0y_1307,2,2015
Uts_15_0y_1308,2,2015
Uts_15_0y_1309,1,2015
Uts_15_0y_1310,2,2015
Uts_15_0y_1311,1,2015
Uts_15_0y_1312,1,2015
Uts_15_0y_1313,1,2015
Uts_15_0y_1314,2,2015
Uts_15_0y_1315,1,2015
Uts_15_0y_1316,2,2015
Uts_15_0y_1317,1,2015
Uts_15_0y_1318,1,2015
Uts_15_0y_1319,2,2015
Uts_15_0y_1320,1,2015
Uts_15_0y_1321,1,2015
Uts_15_0y_1322,2,2015
Uts_15_0y_1323,1,2015
Uts_15_0y_1324,1,2015
Uts_15_0y_1327,2,2015
Uts_15_0y_1328,2,2015
Uts_15_0y_1329,1,2015
Uts_15_0y_1330,1,2015
Uts_15_0y_1331,2,2015
Uts_15_0y_1332,2,2015
Uts_15_0y_1333,1,2015
Uts_15_0y_1335,1,2015
Uts_15_0y_1336,1,2015
Uts_15_0y_1337,2,2015
Uts_15_0y_1338,1,2015
Uts_15_0y_1339,2,2015
Uts_15_0y_1340,2,2015
Uts_15_0y_1341,1,2015
Uts_15_0y_1342,2,2015
Uts_15_0y_1343,1,2015
Uts_15_0y_1344,1,2015
Uts_15_0y_1345,2,2015
Uts_15_0y_1346,2,2015
Uts_15_0y_1347,1,2015
Uts_15_0y_1348,1,2015
Uts_15_0y_1349,2,2015
Uts_15_0y_1350,2,2015
Uts_15_0y_1351,1,2015
Uts_15_0y_1352,1,2015
Uts_15_0y_1353,1,2015
Uts_15_0y_1354,1,2015
Uts_15_0y_1355,2,2015
Uts_15_0y_1356,2,2015
Uts_15_0y_1357,1,2015
Uts_15_0y_1358,1,2015
Uts_15_0y_1359,2,2015
Uts_15_0y_1360,1,2015
Uts_15_0y_1361,1,2015
Uts_15_0y_1362,2,2015
Uts_15_0y_1363,2,2015
