"","ID","year","OffspID.ext","class","class.cor","Code","new_site_code","date","sample.date","box.info","Cap.no","Cap.notes.org","Ext.notes","other.notes","ID.tube","length.cm","scale.reading","scale.age","mature.male.parr","recapture","notes.fi","notes.eng"
"271","Uts_17_2y_0650",2017,"UTS_17_2y_0650","2y","2-3y",14,16,"9/5/2017","9/5/2017","5.9.2017, Hotellin mutka, 0+ (kirkas) 350, 1+ (pinkki) 101, 2+ (vihreä) 19, 3+ (violetti) 3, yht. 473",19,"19","ECG_025","",19,12,"2+",2,NA,NA,"",""
"272","Uts_17_2y_0651",2017,"UTS_17_2y_0651","2y","2-3y",14,16,"9/5/2017","9/5/2017","5.9.2017, Hotellin mutka, 0+ (kirkas) 350, 1+ (pinkki) 101, 2+ (vihreä) 19, 3+ (violetti) 3, yht. 473",20,"20","ECG_025","",20,10.3,"2+",2,NA,NA,"",""
"273","Uts_17_1y_0559",2017,"UTS_17_1y_0559","1y","1y",14,16,"9/5/2017","","5.9.2017, Hotellin mutka, 0+ (kirkas) 350, 1+ (pinkki) 101, 2+ (vihreä) 19, 3+ (violetti) 3, yht. 473",NA,"RE","ECG_025","",NA,NA,"",NA,NA,1,"",""
"274","Uts_17_2y_2473",2017,"UTS_17_2y_2473","2y","2-3y",8,8,"9/6/2017","9/6/2017","Utsjoki 2017, 6.9.2017, Poikkisärkkä, 0+ (kirkas) 381, 1+ (pinkki) 108, 2+ (vihreä) 9, yht. 498",1,"1","ECG_077","",1,11.5,"2+",2,NA,NA,"",""
"275","Uts_17_2y_2474",2017,"UTS_17_2y_2474","2y","2-3y",8,8,"9/6/2017","9/6/2017","Utsjoki 2017, 6.9.2017, Poikkisärkkä, 0+ (kirkas) 381, 1+ (pinkki) 108, 2+ (vihreä) 9, yht. 498",2,"2","ECG_077","",2,10.2,"2+",2,NA,NA,"",""
"276","Uts_17_2y_2475",2017,"UTS_17_2y_2475","2y","2-3y",8,8,"9/6/2017","9/6/2017","Utsjoki 2017, 6.9.2017, Poikkisärkkä, 0+ (kirkas) 381, 1+ (pinkki) 108, 2+ (vihreä) 9, yht. 498",3,"3","ECG_077","",3,9.6,"1+",1,NA,NA,"",""
"277","Uts_17_2y_2476",2017,"UTS_17_2y_2476","2y","2-3y",8,8,"9/6/2017","9/6/2017","Utsjoki 2017, 6.9.2017, Poikkisärkkä, 0+ (kirkas) 381, 1+ (pinkki) 108, 2+ (vihreä) 9, yht. 498",4,"4","ECG_077","",4,11.3,"2+",2,NA,NA,"",""
"278","Uts_17_2y_2477",2017,"UTS_17_2y_2477","2y","2-3y",8,8,"9/6/2017","9/6/2017","Utsjoki 2017, 6.9.2017, Poikkisärkkä, 0+ (kirkas) 381, 1+ (pinkki) 108, 2+ (vihreä) 9, yht. 498",5,"5","ECG_077","",5,9.5,"1+",1,NA,NA,"",""
"279","Uts_17_2y_2478",2017,"UTS_17_2y_2478","2y","2-3y",8,8,"9/6/2017","9/6/2017","Utsjoki 2017, 6.9.2017, Poikkisärkkä, 0+ (kirkas) 381, 1+ (pinkki) 108, 2+ (vihreä) 9, yht. 498",6,"6","ECG_077","",6,9.3,"2+",2,NA,NA,"",""
"280","Uts_17_2y_2479",2017,"UTS_17_2y_2479","2y","2-3y",8,8,"9/6/2017","9/6/2017","Utsjoki 2017, 6.9.2017, Poikkisärkkä, 0+ (kirkas) 381, 1+ (pinkki) 108, 2+ (vihreä) 9, yht. 498",7,"7","ECG_077","",7,9.5,"1+",1,NA,NA,"",""
"281","Uts_17_1y_2469",2017,"UTS_17_1y_2469","1y","1y",8,8,"9/6/2017","","Utsjoki 2017, 6.9.2017, Poikkisärkkä, 0+ (kirkas) 381, 1+ (pinkki) 108, 2+ (vihreä) 9, yht. 498",NA,"RE","ECG_077","",NA,NA,"",NA,NA,1,"",""
"282","Uts_17_1y_2470",2017,"UTS_17_1y_2470","1y","1y",8,8,"9/6/2017","","Utsjoki 2017, 6.9.2017, Poikkisärkkä, 0+ (kirkas) 381, 1+ (pinkki) 108, 2+ (vihreä) 9, yht. 498",NA,"RE","ECG_077","",NA,NA,"",NA,NA,1,"",""
"283","Uts_17_1y_2471",2017,"UTS_17_1y_2471","1y","1y",8,8,"9/6/2017","","Utsjoki 2017, 6.9.2017, Poikkisärkkä, 0+ (kirkas) 381, 1+ (pinkki) 108, 2+ (vihreä) 9, yht. 498",NA,"RE","ECG_077","",NA,NA,"",NA,NA,1,"",""
"284","Uts_17_1y_2472",2017,"UTS_17_1y_2472","1y","1y",8,8,"9/6/2017","","Utsjoki 2017, 6.9.2017, Poikkisärkkä, 0+ (kirkas) 381, 1+ (pinkki) 108, 2+ (vihreä) 9, yht. 498",NA,"RE","ECG_077","",NA,NA,"",NA,NA,1,"",""
"285","Uts_17_3y_0847",2017,"UTS_17_3y_0847","3y","2-3y",8,8,"9/7/2017","9/7/2017","Utsjoki 2017, 7.9.2017, Poikkisärkän sivu-uoma, 0+ (kirkas) 121, 1+ (pinkki) 64, 2+ (vihreä) 4, 3+ (violetti) 1, yht. 190",5,"5","ECG_028","",5,13.6,"3+",3,NA,NA,"",""
"286","Uts_17_1y_0825",2017,"UTS_17_1y_0825","1y","1y",8,8,"9/7/2017","9/7/2017","Utsjoki 2017, 7.9.2017, Poikkisärkän sivu-uoma, 0+ (kirkas) 121, 1+ (pinkki) 64, 2+ (vihreä) 4, 3+ (violetti) 1, yht. 190",6,"6","ECG_027","",6,9.7,"1+",1,NA,NA,"",""
"287","Uts_17_2y_0846",2017,"UTS_17_2y_0846","2y","2-3y",8,8,"9/7/2017","9/7/2017","Utsjoki 2017, 7.9.2017, Poikkisärkän sivu-uoma, 0+ (kirkas) 121, 1+ (pinkki) 64, 2+ (vihreä) 4, 3+ (violetti) 1, yht. 190",7,"7","ECG_028","",7,12.2,"2+",2,NA,NA,"",""
"288","Uts_17_2y_0845",2017,"UTS_17_2y_0845","2y","2-3y",8,8,"9/7/2017","9/7/2017","Utsjoki 2017, 7.9.2017, Poikkisärkän sivu-uoma, 0+ (kirkas) 121, 1+ (pinkki) 64, 2+ (vihreä) 4, 3+ (violetti) 1, yht. 190",8,"8","ECG_028","",8,9.9,"2+",2,NA,NA,"",""
"289","Uts_17_2y_0844",2017,"UTS_17_2y_0844","2y","2-3y",8,8,"9/7/2017","9/7/2017","Utsjoki 2017, 7.9.2017, Poikkisärkän sivu-uoma, 0+ (kirkas) 121, 1+ (pinkki) 64, 2+ (vihreä) 4, 3+ (violetti) 1, yht. 190",9,"9","ECG_028","",9,11.5,"2+",2,NA,NA,"",""
"290","Uts_17_2y_0843",2017,"UTS_17_2y_0843","2y","2-3y",8,8,"9/7/2017","9/7/2017","Utsjoki 2017, 7.9.2017, Poikkisärkän sivu-uoma, 0+ (kirkas) 121, 1+ (pinkki) 64, 2+ (vihreä) 4, 3+ (violetti) 1, yht. 190",10,"10","ECG_028","",10,10.5,"2+",2,NA,NA,"",""
"291","Uts_17_2y_1184",2017,"UTS_17_2y_1184","2y","2-3y",15,17,"9/7/2017","9/7/2017","Utsjoki 2017, 7.9.2017, Hotellin vastaranta, 0+ (kirkas) 296, 1+ (pinkki) 40, 2+ (vihreä) 2, yht. 338",1,"1","ECG_031","",1,12.6,"2+",2,NA,NA,"",""
"292","Uts_17_1y_1181",2017,"UTS_17_1y_1181","1y","1y",15,17,"9/7/2017","9/7/2017","Utsjoki 2017, 7.9.2017, Hotellin vastaranta, 0+ (kirkas) 296, 1+ (pinkki) 40, 2+ (vihreä) 2, yht. 338",2,"2","ECG_031","",2,9.5,"1+",1,NA,NA,"",""
"293","Uts_17_1y_1182",2017,"UTS_17_1y_1182","1y","1y",15,17,"9/7/2017","9/7/2017","Utsjoki 2017, 7.9.2017, Hotellin vastaranta, 0+ (kirkas) 296, 1+ (pinkki) 40, 2+ (vihreä) 2, yht. 338",3,"3","ECG_031","",3,9.5,"1+",1,NA,NA,"",""
"294","Uts_17_2y_1185",2017,"UTS_17_2y_1185","2y","2-3y",15,17,"9/7/2017","9/7/2017","Utsjoki 2017, 7.9.2017, Hotellin vastaranta, 0+ (kirkas) 296, 1+ (pinkki) 40, 2+ (vihreä) 2, yht. 338",4,"4","ECG_031","",4,12.3,"2+",2,NA,NA,"",""
"295","Uts_17_1y_1183",2017,"UTS_17_1y_1183","1y","1y",15,17,"9/7/2017","","Utsjoki 2017, 7.9.2017, Hotellin vastaranta, 0+ (kirkas) 296, 1+ (pinkki) 40, 2+ (vihreä) 2, yht. 338",NA,"RE","ECG_031","",NA,NA,"",NA,NA,1,"",""
"296","Uts_17_2y_1283",2017,"UTS_17_2y_1283","2y","2-3y",6,6,"9/8/2017","9/8/2017","Utsjoki 2017, 8.9.2017, Sillan yläpuoli, länsiranta, 0+ (kirkas) 49, 1+ (pinkki) 48, 2+ (vihreä) 21, 3+ (violetti) 2, yht. 120",1,"1","ECG_032","",1,12.4,"2+",2,NA,NA,"",""
"297","Uts_17_3y_1304",2017,"UTS_17_3y_1304","3y","2-3y",6,6,"9/8/2017","9/8/2017","Utsjoki 2017, 8.9.2017, Sillan yläpuoli, länsiranta, 0+ (kirkas) 49, 1+ (pinkki) 48, 2+ (vihreä) 21, 3+ (violetti) 2, yht. 120",2,"2","ECG_033","",2,13,"2+",2,NA,NA,"",""
"298","Uts_17_2y_1284",2017,"UTS_17_2y_1284","2y","2-3y",6,6,"9/8/2017","9/8/2017","Utsjoki 2017, 8.9.2017, Sillan yläpuoli, länsiranta, 0+ (kirkas) 49, 1+ (pinkki) 48, 2+ (vihreä) 21, 3+ (violetti) 2, yht. 120",3,"3","ECG_032","",3,11.7,"2+",2,NA,NA,"",""
"299","Uts_17_2y_1285",2017,"UTS_17_2y_1285","2y","2-3y",6,6,"9/8/2017","9/8/2017","Utsjoki 2017, 8.9.2017, Sillan yläpuoli, länsiranta, 0+ (kirkas) 49, 1+ (pinkki) 48, 2+ (vihreä) 21, 3+ (violetti) 2, yht. 120",4,"4","ECG_032","",4,10.7,"2+",2,NA,NA,"",""
"300","Uts_17_2y_1286",2017,"UTS_17_2y_1286","2y","2-3y",6,6,"9/8/2017","9/8/2017","Utsjoki 2017, 8.9.2017, Sillan yläpuoli, länsiranta, 0+ (kirkas) 49, 1+ (pinkki) 48, 2+ (vihreä) 21, 3+ (violetti) 2, yht. 120",5,"5","ECG_032","",5,10.8,"2+",2,NA,NA,"",""
"301","Uts_17_2y_1291",2017,"UTS_17_2y_1291","2y","2-3y",6,6,"9/8/2017","9/8/2017","Utsjoki 2017, 8.9.2017, Sillan yläpuoli, länsiranta, 0+ (kirkas) 49, 1+ (pinkki) 48, 2+ (vihreä) 21, 3+ (violetti) 2, yht. 120",6,"6. RE","ECG_032","",6,11.4,"2+",2,NA,1,"",""
"302","Uts_17_2y_1287",2017,"UTS_17_2y_1287","2y","2-3y",6,6,"9/8/2017","9/8/2017","Utsjoki 2017, 8.9.2017, Sillan yläpuoli, länsiranta, 0+ (kirkas) 49, 1+ (pinkki) 48, 2+ (vihreä) 21, 3+ (violetti) 2, yht. 120",7,"7","ECG_032","",7,11.6,"2+",2,NA,NA,"",""
"303","Uts_17_2y_1288",2017,"UTS_17_2y_1288","2y","2-3y",6,6,"9/8/2017","9/8/2017","Utsjoki 2017, 8.9.2017, Sillan yläpuoli, länsiranta, 0+ (kirkas) 49, 1+ (pinkki) 48, 2+ (vihreä) 21, 3+ (violetti) 2, yht. 120",8,"8","ECG_032","",8,12.6,"2+",2,NA,NA,"",""
"304","Uts_17_2y_1289",2017,"UTS_17_2y_1289","2y","2-3y",6,6,"9/8/2017","9/8/2017","Utsjoki 2017, 8.9.2017, Sillan yläpuoli, länsiranta, 0+ (kirkas) 49, 1+ (pinkki) 48, 2+ (vihreä) 21, 3+ (violetti) 2, yht. 120",9,"9","ECG_032","",9,10.1,"1+",1,NA,NA,"",""
"305","Uts_17_2y_1290",2017,"UTS_17_2y_1290","2y","2-3y",6,6,"9/8/2017","9/8/2017","Utsjoki 2017, 8.9.2017, Sillan yläpuoli, länsiranta, 0+ (kirkas) 49, 1+ (pinkki) 48, 2+ (vihreä) 21, 3+ (violetti) 2, yht. 120",10,"10","ECG_032","",10,11.6,"2+",2,NA,NA,"",""
"306","Uts_17_1y_1282",2017,"UTS_17_1y_1282","1y","1y",6,6,"9/8/2017","9/8/2017","Utsjoki 2017, 8.9.2017, Sillan yläpuoli, länsiranta, 0+ (kirkas) 49, 1+ (pinkki) 48, 2+ (vihreä) 21, 3+ (violetti) 2, yht. 120",11,"11","ECG_032","",11,9.5,"1+",1,NA,NA,"",""
"307","Uts_17_2y_1292",2017,"UTS_17_2y_1292","2y","2-3y",6,6,"9/8/2017","9/8/2017","Utsjoki 2017, 8.9.2017, Sillan yläpuoli, länsiranta, 0+ (kirkas) 49, 1+ (pinkki) 48, 2+ (vihreä) 21, 3+ (violetti) 2, yht. 120",12,"12","ECG_032","",12,12.3,"2+",2,NA,NA,"",""
"308","Uts_17_2y_1293",2017,"UTS_17_2y_1293","2y","2-3y",6,6,"9/8/2017","9/8/2017","Utsjoki 2017, 8.9.2017, Sillan yläpuoli, länsiranta, 0+ (kirkas) 49, 1+ (pinkki) 48, 2+ (vihreä) 21, 3+ (violetti) 2, yht. 120",13,"13","ECG_032","",13,12.3,"2+",2,NA,NA,"",""
"309","Uts_17_2y_1294",2017,"UTS_17_2y_1294","2y","2-3y",6,6,"9/8/2017","9/8/2017","Utsjoki 2017, 8.9.2017, Sillan yläpuoli, länsiranta, 0+ (kirkas) 49, 1+ (pinkki) 48, 2+ (vihreä) 21, 3+ (violetti) 2, yht. 120",14,"14","ECG_032","",14,12,"2+",2,NA,NA,"",""
"310","Uts_17_3y_1305",2017,"UTS_17_3y_1305","3y","2-3y",6,6,"9/8/2017","9/8/2017","Utsjoki 2017, 8.9.2017, Sillan yläpuoli, länsiranta, 0+ (kirkas) 49, 1+ (pinkki) 48, 2+ (vihreä) 21, 3+ (violetti) 2, yht. 120",15,"15","ECG_033","",15,13.3,"2+",2,NA,NA,"",""
"311","Uts_17_2y_1295",2017,"UTS_17_2y_1295","2y","2-3y",6,6,"9/8/2017","9/8/2017","Utsjoki 2017, 8.9.2017, Sillan yläpuoli, länsiranta, 0+ (kirkas) 49, 1+ (pinkki) 48, 2+ (vihreä) 21, 3+ (violetti) 2, yht. 120",16,"16","ECG_032","",16,12.7,"2+",2,NA,NA,"",""
"312","Uts_17_2y_1296",2017,"UTS_17_2y_1296","2y","2-3y",6,6,"9/8/2017","9/8/2017","Utsjoki 2017, 8.9.2017, Sillan yläpuoli, länsiranta, 0+ (kirkas) 49, 1+ (pinkki) 48, 2+ (vihreä) 21, 3+ (violetti) 2, yht. 120",17,"17","ECG_032","",17,9.9,"2+",2,NA,NA,"",""
"313","Uts_17_2y_1297",2017,"UTS_17_2y_1297","2y","2-3y",6,6,"9/8/2017","9/8/2017","Utsjoki 2017, 8.9.2017, Sillan yläpuoli, länsiranta, 0+ (kirkas) 49, 1+ (pinkki) 48, 2+ (vihreä) 21, 3+ (violetti) 2, yht. 120",18,"18","ECG_032","",18,11.2,"2+",2,NA,NA,"",""
"314","Uts_17_2y_1298",2017,"UTS_17_2y_1298","2y","2-3y",6,6,"9/8/2017","9/8/2017","Utsjoki 2017, 8.9.2017, Sillan yläpuoli, länsiranta, 0+ (kirkas) 49, 1+ (pinkki) 48, 2+ (vihreä) 21, 3+ (violetti) 2, yht. 120",19,"19","ECG_032","",19,11.8,"2+",2,NA,NA,"",""
"315","Uts_17_2y_1299",2017,"UTS_17_2y_1299","2y","2-3y",6,6,"9/8/2017","9/8/2017","Utsjoki 2017, 8.9.2017, Sillan yläpuoli, länsiranta, 0+ (kirkas) 49, 1+ (pinkki) 48, 2+ (vihreä) 21, 3+ (violetti) 2, yht. 120",20,"20","ECG_032","",20,11.4,"2+",2,NA,NA,"",""
"316","Uts_17_2y_1300",2017,"UTS_17_2y_1300","2y","2-3y",6,6,"9/8/2017","9/8/2017","Utsjoki 2017, 8.9.2017, Sillan yläpuoli, länsiranta, 0+ (kirkas) 49, 1+ (pinkki) 48, 2+ (vihreä) 21, 3+ (violetti) 2, yht. 120",21,"21","ECG_032","",21,12.1,"2+",2,NA,NA,"",""
"317","Uts_17_2y_1301",2017,"UTS_17_2y_1301","2y","2-3y",6,6,"9/8/2017","9/8/2017","Utsjoki 2017, 8.9.2017, Sillan yläpuoli, länsiranta, 0+ (kirkas) 49, 1+ (pinkki) 48, 2+ (vihreä) 21, 3+ (violetti) 2, yht. 120",22,"22","ECG_032","",22,10.1,"2+",2,NA,NA,"",""
"318","Uts_17_2y_1302",2017,"UTS_17_2y_1302","2y","2-3y",6,6,"9/8/2017","9/8/2017","Utsjoki 2017, 8.9.2017, Sillan yläpuoli, länsiranta, 0+ (kirkas) 49, 1+ (pinkki) 48, 2+ (vihreä) 21, 3+ (violetti) 2, yht. 120",23,"23","ECG_032","",23,10.9,"2+",2,NA,NA,"",""
"319","Uts_17_1y_1275",2017,"UTS_17_1y_1275","1y","1y",6,6,"9/8/2017","9/8/2017","Utsjoki 2017, 8.9.2017, Sillan yläpuoli, länsiranta, 0+ (kirkas) 49, 1+ (pinkki) 48, 2+ (vihreä) 21, 3+ (violetti) 2, yht. 120",24,"24","ECG_032","",24,6.3,"1+",1,NA,NA,"",""
"320","Uts_17_1y_1273",2017,"UTS_17_1y_1273","1y","1y",6,6,"9/8/2017","","Utsjoki 2017, 8.9.2017, Sillan yläpuoli, länsiranta, 0+ (kirkas) 49, 1+ (pinkki) 48, 2+ (vihreä) 21, 3+ (violetti) 2, yht. 120",NA,"RE","ECG_032","",NA,NA,"",NA,NA,1,"",""
"321","Uts_17_2y_1303",2017,"UTS_17_2y_1303","2y","2-3y",6,6,"9/8/2017","","Utsjoki 2017, 8.9.2017, Sillan yläpuoli, länsiranta, 0+ (kirkas) 49, 1+ (pinkki) 48, 2+ (vihreä) 21, 3+ (violetti) 2, yht. 120",NA,"RE","ECG_033","",NA,NA,"",NA,NA,1,"",""
"322","Uts_17_2y_1692",2017,"UTS_17_2y_1692","2y","2-3y",4,4,"9/12/2017","9/12/2017","Utsjoki 2017, 12.9.2017, Sillan alapuoli, itäranta, 0+ (kirkas) 50, 1+ (pinkki) 47, 2+ (vihreä) 7 (1 uros), 3+ (violetti) 1, yht. 105",9,"9","ECG_037","",9,12.2,"2+",2,NA,NA,"",""
"323","Uts_17_3y_1699",2017,"UTS_17_3y_1699","3y","2-3y",4,4,"9/12/2017","9/12/2017","Utsjoki 2017, 12.9.2017, Sillan alapuoli, itäranta, 0+ (kirkas) 50, 1+ (pinkki) 47, 2+ (vihreä) 7 (1 uros), 3+ (violetti) 1, yht. 105",10,"10","ECG_037","",10,14.1,"3+",3,NA,NA,"",""
"324","Uts_17_2y_1693",2017,"UTS_17_2y_1693","2y","2-3y",4,4,"9/12/2017","9/12/2017","Utsjoki 2017, 12.9.2017, Sillan alapuoli, itäranta, 0+ (kirkas) 50, 1+ (pinkki) 47, 2+ (vihreä) 7 (1 uros), 3+ (violetti) 1, yht. 105",11,"11","ECG_037","",11,12,"2+",2,NA,NA,"",""
"325","Uts_17_2y_1694",2017,"UTS_17_2y_1694","2y","2-3y",4,4,"9/12/2017","9/12/2017","Utsjoki 2017, 12.9.2017, Sillan alapuoli, itäranta, 0+ (kirkas) 50, 1+ (pinkki) 47, 2+ (vihreä) 7 (1 uros), 3+ (violetti) 1, yht. 105",12,"12","ECG_037","",12,9.8,"2+",2,NA,NA,"",""
"326","Uts_17_2y_1695",2017,"UTS_17_2y_1695","2y","2-3y",4,4,"9/12/2017","9/12/2017","Utsjoki 2017, 12.9.2017, Sillan alapuoli, itäranta, 0+ (kirkas) 50, 1+ (pinkki) 47, 2+ (vihreä) 7 (1 uros), 3+ (violetti) 1, yht. 105",13,"13","ECG_037","",13,11,"2+",2,NA,NA,"",""
"327","Uts_17_1y_1690",2017,"UTS_17_1y_1690","1y","1y",4,4,"9/12/2017","9/12/2017","Utsjoki 2017, 12.9.2017, Sillan alapuoli, itäranta, 0+ (kirkas) 50, 1+ (pinkki) 47, 2+ (vihreä) 7 (1 uros), 3+ (violetti) 1, yht. 105",14,"14","ECG_037","",14,6,"1+",1,NA,NA,"",""
"328","Uts_17_1y_1691",2017,"UTS_17_1y_1691","1y","1y",4,4,"9/12/2017","9/12/2017","Utsjoki 2017, 12.9.2017, Sillan alapuoli, itäranta, 0+ (kirkas) 50, 1+ (pinkki) 47, 2+ (vihreä) 7 (1 uros), 3+ (violetti) 1, yht. 105",15,"15","ECG_037","",15,6,"1+",1,NA,NA,"",""
"329","Uts_17_2y_1696",2017,"UTS_17_2y_1696","2y","2-3y",4,4,"9/12/2017","9/12/2017","Utsjoki 2017, 12.9.2017, Sillan alapuoli, itäranta, 0+ (kirkas) 50, 1+ (pinkki) 47, 2+ (vihreä) 7 (1 uros), 3+ (violetti) 1, yht. 105",16,"16","ECG_037","",16,11.3,"2+",2,NA,NA,"",""
"330","Uts_17_2y_1697",2017,"UTS_17_2y_1697","2y","2-3y",4,4,"9/12/2017","9/12/2017","Utsjoki 2017, 12.9.2017, Sillan alapuoli, itäranta, 0+ (kirkas) 50, 1+ (pinkki) 47, 2+ (vihreä) 7 (1 uros), 3+ (violetti) 1, yht. 105",17,"17","ECG_037","",17,12.1,"2+",2,NA,NA,"",""
"331","Uts_17_2y_1698",2017,"UTS_17_2y_1698","2y","2-3y",4,4,"9/12/2017","9/12/2017","Utsjoki 2017, 12.9.2017, Sillan alapuoli, itäranta, 0+ (kirkas) 50, 1+ (pinkki) 47, 2+ (vihreä) 7 (1 uros), 3+ (violetti) 1, yht. 105",18,"18. male","ECG_037","",18,11.2,"2+",2,1,NA,"",""
"332","Uts_17_1y_1689",2017,"UTS_17_1y_1689","1y","1y",4,4,"9/12/2017","","Utsjoki 2017, 12.9.2017, Sillan alapuoli, itäranta, 0+ (kirkas) 50, 1+ (pinkki) 47, 2+ (vihreä) 7 (1 uros), 3+ (violetti) 1, yht. 105",NA,"RE","ECG_037","",NA,NA,"",NA,NA,1,"",""
"333","Uts_17_2y_2908",2017,"UTS_17_2y_2908","2y","2-3y",12,12,"9/12/2017","9/12/2017","Utsjoki 2017, 12.9.2018, Telkänpönttö, särkkä, 0+ (kirkas) 363, 1+ (pinkki) 63, 2+ (vihreä) 8, yht. 434",1,"1","ECG_085","",1,9.5,"1+",1,NA,NA,"",""
"334","Uts_17_2y_2909",2017,"UTS_17_2y_2909","2y","2-3y",12,12,"9/12/2017","9/12/2017","Utsjoki 2017, 12.9.2018, Telkänpönttö, särkkä, 0+ (kirkas) 363, 1+ (pinkki) 63, 2+ (vihreä) 8, yht. 434",2,"2","ECG_085","",2,12.7,"2+",2,NA,NA,"",""
"335","Uts_17_2y_2910",2017,"UTS_17_2y_2910","2y","2-3y",12,12,"9/12/2017","9/12/2017","Utsjoki 2017, 12.9.2018, Telkänpönttö, särkkä, 0+ (kirkas) 363, 1+ (pinkki) 63, 2+ (vihreä) 8, yht. 434",3,"3","ECG_085","",3,12.8,"2+",2,NA,NA,"",""
"336","Uts_17_2y_2911",2017,"UTS_17_2y_2911","2y","2-3y",12,12,"9/12/2017","9/12/2017","Utsjoki 2017, 12.9.2018, Telkänpönttö, särkkä, 0+ (kirkas) 363, 1+ (pinkki) 63, 2+ (vihreä) 8, yht. 434",4,"4","ECG_085","",4,10.2,"2+",2,NA,NA,"",""
"337","Uts_17_2y_2912",2017,"UTS_17_2y_2912","2y","2-3y",12,12,"9/12/2017","9/12/2017","Utsjoki 2017, 12.9.2018, Telkänpönttö, särkkä, 0+ (kirkas) 363, 1+ (pinkki) 63, 2+ (vihreä) 8, yht. 434",5,"5","ECG_085","",5,12.8,"2+",2,NA,NA,"",""
"338","Uts_17_2y_2913",2017,"UTS_17_2y_2913","2y","2-3y",12,12,"9/12/2017","9/12/2017","Utsjoki 2017, 12.9.2018, Telkänpönttö, särkkä, 0+ (kirkas) 363, 1+ (pinkki) 63, 2+ (vihreä) 8, yht. 434",6,"6","ECG_085","",6,10.2,"2+",2,NA,NA,"",""
"339","Uts_17_2y_2914",2017,"UTS_17_2y_2914","2y","2-3y",12,12,"9/12/2017","9/12/2017","Utsjoki 2017, 12.9.2018, Telkänpönttö, särkkä, 0+ (kirkas) 363, 1+ (pinkki) 63, 2+ (vihreä) 8, yht. 434",8,"8","ECG_085","Added to ECG_085 (ECG_085 has only 1 water sample now)",8,9.7,"1+",1,NA,NA,"",""
"340","Uts_17_3y_0654",2017,"UTS_17_3y_0654","3y","2-3y",14,16,"9/5/2017","42983","5.9.2017, Hotellin mutka, 0+ (kirkas) 350, 1+ (pinkki) 101, 2+ (vihreä) 19, 3+ (violetti) 3, yht. 473",2,"2","ECG_026","",2,13.6,"2+",2,NA,NA,"",""
"341","Uts_17_3y_0656",2017,"UTS_17_3y_0656","3y","2-3y",14,16,"9/5/2017","42983","5.9.2017, Hotellin mutka, 0+ (kirkas) 350, 1+ (pinkki) 101, 2+ (vihreä) 19, 3+ (violetti) 3, yht. 474",6,"6 male","ECG_026","",6,13.2,"2+",2,1,NA,"",""
"342","Uts_17_3y_0655",2017,"UTS_17_3y_0655","3y","2-3y",14,16,"9/5/2017","42983","5.9.2017, Hotellin mutka, 0+ (kirkas) 350, 1+ (pinkki) 101, 2+ (vihreä) 19, 3+ (violetti) 3, yht. 473",18,"18","ECG_026","",18,13,"2+",2,NA,NA,"",""
"343","Uts_17_1y_2906",2017,"UTS_17_1y_2906","1y","1y",12,12,"9/12/2017","9/12/2017","Utsjoki 2017, 12.9.2018, Telkänpönttö, särkkä, 0+ (kirkas) 363, 1+ (pinkki) 63, 2+ (vihreä) 8, yht. 434",7,"7","ECG_085","",7,9.2,"1+",1,NA,NA,"",""
"344","Uts_17_1y_2907",2017,"UTS_17_1y_2907","1y","1y",12,12,"9/12/2017","","Utsjoki 2017, 12.9.2018, Telkänpönttö, särkkä, 0+ (kirkas) 363, 1+ (pinkki) 63, 2+ (vihreä) 8, yht. 434",NA,"RE","ECG_085","",NA,NA,"",NA,NA,1,"",""
"345","Uts_17_1y_1772",2017,"UTS_17_1y_1772","1y","1y",6,6,"9/13/2017","9/13/2017","Utsjoki 2017, 13.9.2017, Sillan yläpuoli, länsiranta, 0+ (kirkas) 28, 1+ (pinkki) 47, 2+ (vihreä) 10 (1 uros), 3+ (violetti) 1, yht. 86",1,"1","ECG_038","",1,9.4,"1+",1,NA,NA,"",""
"346","Uts_17_2y_1775",2017,"UTS_17_2y_1775","2y","2-3y",6,6,"9/13/2017","9/13/2017","Utsjoki 2017, 13.9.2017, Sillan yläpuoli, länsiranta, 0+ (kirkas) 28, 1+ (pinkki) 47, 2+ (vihreä) 10 (1 uros), 3+ (violetti) 1, yht. 86",2,"2","ECG_038","",2,11,"2+",2,NA,NA,"",""
"347","Uts_17_3y_1785",2017,"UTS_17_3y_1785","3y","2-3y",6,6,"9/13/2017","9/13/2017","Utsjoki 2017, 13.9.2017, Sillan yläpuoli, länsiranta, 0+ (kirkas) 28, 1+ (pinkki) 47, 2+ (vihreä) 10 (1 uros), 3+ (violetti) 1, yht. 86",3,"3","ECG_038","",3,14,"2+",2,NA,NA,"",""
"348","Uts_17_2y_1776",2017,"UTS_17_2y_1776","2y","2-3y",6,6,"9/13/2017","9/13/2017","Utsjoki 2017, 13.9.2017, Sillan yläpuoli, länsiranta, 0+ (kirkas) 28, 1+ (pinkki) 47, 2+ (vihreä) 10 (1 uros), 3+ (violetti) 1, yht. 86",4,"4","ECG_038","",4,9.7,"2+",2,NA,NA,"",""
