"","ID","sex","type","class.cor","year","BirthYear","scale.seaage","Scale.smoltage","InterpAge","Respawner","respawner.info","total.age","total.age.int","birthyear.int"
"16565","Uts_19_0y_0214","F","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16566","Uts_19_0y_0215","M","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16567","Uts_19_0y_0216","M","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16568","Uts_19_0y_0217","M","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16569","Uts_19_0y_0218","M","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16570","Uts_19_0y_0219","M","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16571","Uts_19_0y_0220","F","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16572","Uts_19_0y_0221","M","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16573","Uts_19_0y_0222","F","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16574","Uts_19_0y_0223","M","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16575","Uts_19_0y_0224","F","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16576","Uts_19_0y_0225","M","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16577","Uts_19_0y_0226","M","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16578","Uts_19_0y_0227","M","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16579","Uts_19_0y_0228","F","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16580","Uts_19_0y_0229","M","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16581","Uts_19_0y_0230","M","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16582","Uts_19_0y_0231","M","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16583","Uts_19_0y_0232","M","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16584","Uts_19_0y_0233","F","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16585","Uts_19_0y_0234","F","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16586","Uts_19_0y_0235","F","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16587","Uts_19_0y_0236","M","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16588","Uts_19_0y_0237","M","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16589","Uts_19_0y_0238","M","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16590","Uts_19_0y_0239","M","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16591","Uts_19_0y_0240","F","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16592","Uts_19_0y_0241","F","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16593","Uts_19_0y_0242","M","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16594","Uts_19_0y_0243","M","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16595","Uts_19_0y_0244","M","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16596","Uts_19_0y_0245","F","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16597","Uts_19_0y_0246","F","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16598","Uts_19_0y_0247","F","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16599","Uts_19_0y_0248","F","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16600","Uts_19_0y_0249","M","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16601","Uts_19_0y_0250","F","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16602","Uts_19_0y_0251","M","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16603","Uts_19_0y_0252","F","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16604","Uts_19_0y_0253","F","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16605","Uts_19_0y_0254","M","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16606","Uts_19_0y_0255","F","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16607","Uts_19_0y_0256","M","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16608","Uts_19_0y_0257","F","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16609","Uts_19_0y_0258","M","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16610","Uts_19_0y_0259","F","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16611","Uts_19_0y_0260","M","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16612","Uts_19_0y_0261","F","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16613","Uts_19_0y_0262","F","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16614","Uts_19_0y_0263","M","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16615","Uts_19_0y_0264","F","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16616","Uts_19_0y_0265","F","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16617","Uts_19_0y_0266","M","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16618","Uts_19_0y_0267","M","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16619","Uts_19_0y_0268","F","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16620","Uts_19_0y_0269","F","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16621","Uts_19_0y_0270","M","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16622","Uts_19_0y_0271","F","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16623","Uts_19_0y_0272","F","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16624","Uts_19_0y_0273","F","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16625","Uts_19_0y_0274","F","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16626","Uts_19_0y_0275","F","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16627","Uts_19_0y_0276","F","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16628","Uts_19_0y_0277","M","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16629","Uts_19_0y_0278","F","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16630","Uts_19_0y_0279","F","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16631","Uts_19_0y_0280","F","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16632","Uts_19_0y_0281","M","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16633","Uts_19_0y_0282","M","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16634","Uts_19_0y_0283","F","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16635","Uts_19_0y_0284","F","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16636","Uts_19_0y_0285","M","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16637","Uts_19_0y_0286","F","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16638","Uts_19_0y_0287","F","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16639","Uts_19_0y_0288","M","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16640","Uts_19_0y_0289","M","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16641","Uts_19_0y_0290","M","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16642","Uts_19_0y_0291","M","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16643","Uts_19_0y_0292","M","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16644","Uts_19_0y_0293","M","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16645","Uts_19_0y_0294","M","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16646","Uts_19_0y_0295","F","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16647","Uts_19_0y_0296","M","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16648","Uts_19_0y_0297","M","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16649","Uts_19_0y_0298","M","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16650","Uts_19_0y_0299","F","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16651","Uts_19_0y_0300","M","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16652","Uts_19_0y_0301","F","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16653","Uts_19_0y_0302","M","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16654","Uts_19_0y_0303","M","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16655","Uts_19_0y_0304","M","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16656","Uts_19_0y_0305","F","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16657","Uts_19_0y_0306","M","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16658","Uts_19_0y_0307","F","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16659","Uts_19_0y_0308","M","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16660","Uts_19_0y_0309","F","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16661","Uts_19_0y_0310","M","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16662","Uts_19_0y_0311","M","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16663","Uts_19_0y_0312","F","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16664","Uts_19_0y_0313","F","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16665","Uts_19_0y_0314","M","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16666","Uts_19_0y_0315","F","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16667","Uts_19_0y_0316","F","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16668","Uts_19_0y_0317","M","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16669","Uts_19_0y_0318","M","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16670","Uts_19_0y_0319","F","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16671","Uts_19_0y_0320","M","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16672","Uts_19_0y_0321","F","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16673","Uts_19_0y_0322","M","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16674","Uts_19_0y_0323","M","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16675","Uts_19_0y_0324","M","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16676","Uts_19_0y_0325","F","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16677","Uts_19_0y_0326","F","Offspring","0+",2019,NA,NA,NA,NA,NA,NA,0,0,2019
"16678","Uts_19_0y_0327","M","Offspring","0+",2019,NA,NA,NA,NA,NA,NA,0,0,2019
"16679","Uts_19_0y_0328","M","Offspring","0+",2019,NA,NA,NA,NA,NA,NA,0,0,2019
"16680","Uts_19_0y_0329","F","Offspring","0+",2019,NA,NA,NA,NA,NA,NA,0,0,2019
"16681","Uts_19_0y_0330","F","Offspring","0+",2019,NA,NA,NA,NA,NA,NA,0,0,2019
"16682","Uts_19_0y_0331","F","Offspring","0+",2019,NA,NA,NA,NA,NA,NA,0,0,2019
"16683","Uts_19_0y_0332","F","Offspring","0+",2019,NA,NA,NA,NA,NA,NA,0,0,2019
"16684","Uts_19_0y_0333","F","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16685","Uts_19_0y_0334","M","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16686","Uts_19_0y_0335","F","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16687","Uts_19_0y_0336","M","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16688","Uts_19_0y_0337","F","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16689","Uts_19_0y_0338","F","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16690","Uts_19_0y_0339","M","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16691","Uts_19_0y_0340","M","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16692","Uts_19_0y_0341","F","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16693","Uts_19_0y_0342","F","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16694","Uts_19_0y_0343","M","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16695","Uts_19_0y_0344","M","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16696","Uts_19_0y_0345","M","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16697","Uts_19_0y_0346","M","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16698","Uts_19_0y_0347","F","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16699","Uts_19_0y_0348","M","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16700","Uts_19_0y_0349","M","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16701","Uts_19_0y_0350","M","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16702","Uts_19_0y_0351","F","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16703","Uts_19_0y_0352","M","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16704","Uts_19_0y_0353","F","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16705","Uts_19_0y_0354","M","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16706","Uts_19_0y_0355","M","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16707","Uts_19_0y_0356","F","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16708","Uts_19_0y_0357","F","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16709","Uts_19_0y_0358","F","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16710","Uts_19_0y_0359","M","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16711","Uts_19_0y_0360","F","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16712","Uts_19_0y_0361","F","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16713","Uts_19_0y_0362","F","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16714","Uts_19_0y_0363","F","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16715","Uts_19_0y_0364","M","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16716","Uts_19_0y_0394","M","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16717","Uts_19_0y_0395","F","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16718","Uts_19_0y_0396","M","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16719","Uts_19_0y_0397","F","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16720","Uts_19_0y_0398","F","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16721","Uts_19_0y_0399","M","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16722","Uts_19_0y_0400","M","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16723","Uts_19_0y_0401","F","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16724","Uts_19_0y_0402","F","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16725","Uts_19_0y_0403","M","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16726","Uts_19_0y_0404","M","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16727","Uts_19_0y_0405","M","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16728","Uts_19_0y_0406","M","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16729","Uts_19_0y_0407","M","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16730","Uts_19_0y_0408","M","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16731","Uts_19_0y_0409","F","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16732","Uts_19_0y_0410","F","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16733","Uts_19_0y_0411","F","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16734","Uts_19_0y_0412","M","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16735","Uts_19_0y_0413","M","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16736","Uts_19_0y_0414","F","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16737","Uts_19_0y_0415","F","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16738","Uts_19_0y_0416","F","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16739","Uts_19_0y_0417","F","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16740","Uts_19_0y_0418","M","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16741","Uts_19_0y_0419","M","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16742","Uts_19_0y_0420","F","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16743","Uts_19_0y_0421","M","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16744","Uts_19_0y_0422","F","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16745","Uts_19_0y_0423","M","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16746","Uts_19_0y_0424","F","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16747","Uts_19_0y_0425","M","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16748","Uts_19_0y_0426","F","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16749","Uts_19_0y_0427","F","Offspring","0+",2019,NA,NA,NA,NA,NA,NA,0,0,2019
"16750","Uts_19_0y_0428",NA,"Offspring","0+",2019,NA,NA,NA,NA,NA,NA,0,0,2019
"16751","Uts_19_0y_0429","F","Offspring","0+",2019,NA,NA,NA,NA,NA,NA,0,0,2019
"16752","Uts_19_0y_0430","F","Offspring","0+",2019,NA,NA,NA,NA,NA,NA,0,0,2019
"16753","Uts_19_0y_0431","F","Offspring","0+",2019,NA,NA,NA,NA,NA,NA,0,0,2019
"16754","Uts_19_0y_0432",NA,"Offspring","0+",2019,NA,NA,NA,NA,NA,NA,0,0,2019
"16755","Uts_19_0y_0433",NA,"Offspring","0+",2019,NA,NA,NA,NA,NA,NA,0,0,2019
"16756","Uts_19_0y_0434",NA,"Offspring","0+",2019,NA,NA,NA,NA,NA,NA,0,0,2019
"16757","Uts_19_0y_0435","F","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16758","Uts_19_0y_0436","M","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16759","Uts_19_0y_0437","F","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16760","Uts_19_0y_0438","F","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16761","Uts_19_0y_0439","F","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16762","Uts_19_0y_0440","F","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16763","Uts_19_0y_0441","F","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16764","Uts_19_0y_0442","F","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16765","Uts_19_0y_0443","F","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16766","Uts_19_0y_0444","M","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16767","Uts_19_0y_0445","F","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16768","Uts_19_0y_0446","F","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16769","Uts_19_0y_0447","M","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16770","Uts_19_0y_0448","M","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16771","Uts_19_0y_0449","F","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16772","Uts_19_0y_0450","F","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16773","Uts_19_0y_0451","F","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16774","Uts_19_0y_0452","M","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16775","Uts_19_0y_0453","M","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16776","Uts_19_0y_0454","F","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16777","Uts_19_0y_0455","M","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16778","Uts_19_0y_0456","M","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16779","Uts_19_0y_0457","M","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16780","Uts_19_0y_0458","M","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16781","Uts_19_0y_0459","F","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16782","Uts_19_0y_0460","F","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16783","Uts_19_0y_0461","M","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16784","Uts_19_0y_0462","M","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16785","Uts_19_0y_0463","M","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16786","Uts_19_0y_0464","M","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16787","Uts_19_0y_0465",NA,"Offspring","0+",2019,NA,NA,NA,NA,NA,NA,0,0,2019
"16788","Uts_19_0y_0466","F","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16789","Uts_19_0y_0467","F","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16790","Uts_19_0y_0468","M","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16791","Uts_19_0y_0469","F","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16792","Uts_19_0y_0470","F","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16793","Uts_19_0y_0471","F","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16794","Uts_19_0y_0472","F","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16795","Uts_19_0y_0473","M","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16796","Uts_19_0y_0474","F","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16797","Uts_19_0y_0475","F","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16798","Uts_19_0y_0476","M","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16799","Uts_19_0y_0477","F","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16800","Uts_19_0y_0478","F","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16801","Uts_19_0y_0479","M","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16802","Uts_19_0y_0480","F","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16803","Uts_19_0y_0481","F","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16804","Uts_19_0y_0482","M","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16805","Uts_19_0y_0483","F","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16806","Uts_19_0y_0484","M","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16807","Uts_19_0y_0485","F","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16808","Uts_19_0y_0486","M","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16809","Uts_19_0y_0487","M","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16810","Uts_19_0y_0488","M","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16811","Uts_19_0y_0489","M","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16812","Uts_19_0y_0490","F","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16813","Uts_19_0y_0491","M","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16814","Uts_19_0y_0492","F","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16815","Uts_19_0y_0493","M","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16816","Uts_19_0y_0494","F","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16817","Uts_19_0y_0495","M","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16818","Uts_19_0y_0496","F","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16819","Uts_19_0y_0497","F","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16820","Uts_19_0y_0498","F","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
"16821","Uts_19_0y_0499","F","Offspring","0+",2019,2019,NA,NA,NA,NA,NA,0,0,2019
